parcel,bedrooms,bathrooms,living_area,total_value,half_baths,purchase_date,construction_quality,condition_score,garage_type,finished_basement,total_land,zipcodes,house_age,Inflation_Adj_Cost1,Inflation_Adj_Cost2
71104025,3,1,1404,118400,1,1953,C+ / AVERAGE+,AVERAGE,ATTACHED,No,11880.0,44124,67,197063.99999999997,0.0
71104026,3,1,1404,115600,1,1953,C+ / AVERAGE+,AVERAGE,ATTACHED,No,10800.0,44124,67,142175.0,197230.0
71104027,3,2,1404,115400,0,1953,C+ / AVERAGE+,AVERAGE,ATTACHED,No,10800.0,44124,67,184190.0,165980.0
71104028,3,1,1404,129500,0,1952,C+ / AVERAGE+,GOOD,ATTACHED,No,9000.0,44124,68,141155.0,0.0
71104029,3,1,1411,113200,1,1952,C+ / AVERAGE+,AVERAGE,ATTACHED,No,9000.0,44124,68,216239.99999999997,0.0
71104030,2,1,1280,120300,0,1953,C+ / AVERAGE+,GOOD,ATTACHED,No,9120.0,44124,67,0.0,0.0
71104031,2,1,1369,112400,0,1953,C+ / AVERAGE+,AVERAGE,ATTACHED,No,9060.0,44124,67,0.0,0.0
71104032,3,1,1326,111000,1,1952,C+ / AVERAGE+,AVERAGE,ATTACHED,No,9089.0,44124,68,0.0,0.0
71104033,3,1,1570,117500,0,1952,C+ / AVERAGE+,AVERAGE,ATTACHED,No,8967.0,44124,68,0.0,0.0
71104034,3,1,1326,110700,0,1952,C+ / AVERAGE+,AVERAGE,ATTACHED,No,8845.0,44124,68,100800.00000000001,180700.00000000003
71104035,3,1,1021,100300,1,1952,C+ / AVERAGE+,AVERAGE,ATTACHED,No,8460.0,44124,68,0.0,163760.0
71104036,3,1,1021,100600,0,1952,C+ / AVERAGE+,GOOD,ATTACHED,No,8340.0,44124,68,187812.0,127187.0
71104037,2,1,1326,115000,0,1952,C+ / AVERAGE+,AVERAGE,ATTACHED,No,8400.0,44124,68,155078.0,192400.0
71104038,3,1,1968,131000,0,1952,C+ / AVERAGE+,AVERAGE,ATTACHED,No,9800.0,44124,68,211288.0,0.0
71104039,3,1,1312,123500,1,1956,C+ / AVERAGE+,GOOD,ATTACHED,No,8260.0,44124,64,0.0,0.0
71104040,2,1,1220,115000,1,1952,C+ / AVERAGE+,AVERAGE,ATTACHED,No,7840.0,44124,68,0.0,0.0
71104041,3,1,1326,115000,0,1952,C+ / AVERAGE+,AVERAGE,ATTACHED,No,8400.0,44124,68,0.0,117699.99999999999
71104042,4,1,1981,137400,1,1956,C+ / AVERAGE+,AVERAGE,ATTACHED,No,13140.0,44124,64,154500.0,0.0
71104043,5,1,2667,145200,1,1956,C+ / AVERAGE+,AVERAGE,ATTACHED,No,10620.0,44124,64,0.0,170560.0
71104044,4,1,1725,122900,1,1956,C+ / AVERAGE+,AVERAGE,ATTACHED,No,9900.0,44124,64,212023.99999999997,0.0
71104045,4,1,1743,123000,1,1956,C+ / AVERAGE+,AVERAGE,ATTACHED,No,9540.0,44124,64,229100.0,0.0
71104046,4,1,1993,128000,0,1956,C+ / AVERAGE+,AVERAGE,ATTACHED,No,9180.0,44124,64,0.0,0.0
71104047,4,1,1627,118600,1,1956,C+ / AVERAGE+,AVERAGE,ATTACHED,No,9000.0,44124,64,0.0,0.0
71104048,4,1,1741,121400,1,1956,C+ / AVERAGE+,AVERAGE,ATTACHED,No,9000.0,44124,64,177675.0,0.0
71104049,4,1,2136,130600,1,1956,C+ / AVERAGE+,AVERAGE,ATTACHED,No,9000.0,44124,64,120080.0,120080.0
71104050,4,2,1681,119800,0,1956,C+ / AVERAGE+,AVERAGE,ATTACHED,No,9000.0,44124,64,0.0,0.0
71104051,4,1,2180,131400,1,1956,C+ / AVERAGE+,GOOD,ATTACHED,,9000.0,44124,64,204700.0,145550.0
71104052,4,2,1813,123100,1,1956,C+ / AVERAGE+,GOOD,ATTACHED,No,9000.0,44124,64,166760.0,0.0
71104053,4,1,1993,127400,1,1956,C+ / AVERAGE+,GOOD,ATTACHED,No,9000.0,44124,64,195000.0,199920.0
71104054,3,1,1220,118000,0,1958,C+ / AVERAGE+,AVERAGE,ATTACHED,No,11520.0,44124,62,0.0,139380.0
71104055,3,1,1490,117100,0,1958,C+ / AVERAGE+,AVERAGE,ATTACHED,,10680.0,44124,62,222400.00000000003,0.0
71104056,3,2,1220,109500,0,1958,C+ / AVERAGE+,AVERAGE,ATTACHED,No,10620.0,44124,62,0.0,0.0
71104057,3,1,1220,118000,1,1958,C+ / AVERAGE+,AVERAGE,ATTACHED,No,10440.0,44124,62,210799.99999999997,204800.0
71104058,3,1,1320,118000,1,1957,C+ / AVERAGE+,GOOD,ATTACHED,No,10080.0,44124,63,144200.0,123420.0
71104059,3,1,1320,111600,1,1957,C+ / AVERAGE+,AVERAGE,ATTACHED,No,9660.0,44124,63,139315.0,0.0
71104060,4,1,2211,120000,1,1957,C / AVERAGE,AVERAGE,ATTACHED,No,9516.0,44124,63,139390.0,136279.36000000002
71104061,4,1,1806,122900,1,1957,C+ / AVERAGE+,AVERAGE,ATTACHED,,9060.0,44124,63,135200.0,0.0
71104062,2,1,1163,105400,0,1957,C+ / AVERAGE+,GOOD,ATTACHED,No,8820.0,44124,63,72921.0,86688.00000000001
71104063,2,1,1163,105300,1,1957,C+ / AVERAGE+,AVERAGE,ATTACHED,No,8760.0,44124,63,83490.0,88734.14
71104064,3,1,1320,118000,1,1956,C / AVERAGE,AVERAGE,ATTACHED,No,8460.0,44124,64,204522.0,163400.0
71104065,3,1,1320,118000,1,1956,C+ / AVERAGE+,AVERAGE,ATTACHED,No,8760.0,44124,64,0.0,0.0
71104066,3,1,1312,99700,1,1956,C+ / AVERAGE+,AVERAGE,ATTACHED,No,9240.0,44124,64,0.0,0.0
71104067,3,1,1320,123500,1,1956,C+ / AVERAGE+,AVERAGE,ATTACHED,,9180.0,44124,64,0.0,0.0
71104068,3,1,1320,118000,1,1956,C / AVERAGE,GOOD,ATTACHED,No,8940.0,44124,64,120000.0,128800.00000000001
71104069,3,1,1312,110300,1,1956,C+ / AVERAGE+,GOOD,ATTACHED,No,8906.0,44124,64,149860.0,230040.0
71104070,3,1,1312,90000,1,1956,C+ / AVERAGE+,AVERAGE,ATTACHED,No,8845.0,44124,64,0.0,98100.0
71104071,4,1,1563,115700,1,1956,C+ / AVERAGE+,AVERAGE,ATTACHED,No,8601.0,44124,64,138500.0,0.0
71104072,3,1,1320,109500,1,1956,C+ / AVERAGE+,AVERAGE,ATTACHED,No,8479.0,44124,64,128750.0,187440.0
71104073,3,1,1312,108600,1,1956,C+ / AVERAGE+,AVERAGE,ATTACHED,No,8460.0,44124,64,0.0,163210.0
71104074,3,1,1312,108700,1,1956,C+ / AVERAGE+,AVERAGE,ATTACHED,No,8460.0,44124,64,166250.0,206400.0
71104075,3,1,1320,123500,1,1956,C+ / AVERAGE+,GOOD,ATTACHED,No,8400.0,44124,64,134615.0,152400.0
71104076,3,1,1320,113800,1,1956,C+ / AVERAGE+,GOOD,ATTACHED,No,9800.0,44124,64,126500.0,208075.0
71104077,4,1,2896,177000,1,1968,B / GOOD,AVERAGE,ATTACHED,,10168.0,44124,52,192930.0,0.0
71105001,3,1,1312,110600,1,1956,C+ / AVERAGE+,AVERAGE,ATTACHED,No,9240.0,44124,64,218950.0,0.0
71105003,3,1,1437,116500,1,1953,C+ / AVERAGE+,AVERAGE,ATTACHED,No,10800.0,44124,67,0.0,0.0
71105004,2,1,1560,135000,0,1952,C+ / AVERAGE+,GOOD,ATTACHED,No,10800.0,44124,68,147150.0,0.0
71105005,2,1,1314,120000,0,1953,C+ / AVERAGE+,GOOD,ATTACHED,No,10800.0,44124,67,0.0,136000.0
71105007,3,1,1885,127500,1,1953,C+ / AVERAGE+,AVERAGE,ATTACHED,No,10800.0,44124,67,226200.0,0.0
71105008,2,1,1245,114000,0,1953,C+ / AVERAGE+,AVERAGE,ATTACHED,No,10800.0,44124,67,203060.0,186480.0
71105009,3,2,1404,120000,0,1953,C+ / AVERAGE+,GOOD,ATTACHED,No,10800.0,44124,67,0.0,153940.0
71105010,3,1,1404,115600,0,1953,C+ / AVERAGE+,AVERAGE,ATTACHED,No,10800.0,44124,67,95920.0,0.0
71105011,3,1,1404,115400,1,1953,C+ / AVERAGE+,AVERAGE,ATTACHED,No,10800.0,44124,67,0.0,0.0
71105012,3,1,1744,124800,0,1953,C+ / AVERAGE+,AVERAGE,ATTACHED,No,10395.0,44124,67,227200.0,0.0
71105013,2,1,1404,114900,0,1953,C+ / AVERAGE+,AVERAGE,ATTACHED,No,9900.0,44124,67,0.0,0.0
71105014,3,1,1404,120000,0,1953,C+ / AVERAGE+,AVERAGE,ATTACHED,No,9900.0,44124,67,207350.0,166750.0
71105015,3,1,1872,126700,0,1953,C+ / AVERAGE+,GOOD,ATTACHED,,9900.0,44124,67,0.0,0.0
71105016,3,1,1404,114900,0,1953,C+ / AVERAGE+,AVERAGE,ATTACHED,No,9900.0,44124,67,159000.0,224399.99999999997
71105017,3,1,1170,95000,1,1953,C+ / AVERAGE+,AVERAGE,ATTACHED,No,9900.0,44124,67,90048.00000000001,0.0
71105018,3,1,1442,115900,0,1953,C+ / AVERAGE+,AVERAGE,ATTACHED,No,9900.0,44124,67,0.0,0.0
71105019,3,1,1404,115700,1,1953,C+ / AVERAGE+,AVERAGE,ATTACHED,No,10395.0,44124,67,128800.00000000001,158686.5
71105020,3,1,1404,120000,2,1953,C+ / AVERAGE+,GOOD,ATTACHED,No,10395.0,44124,67,0.0,0.0
71105021,4,2,1638,123200,0,1958,C+ / AVERAGE+,AVERAGE,ATTACHED,No,10725.0,44124,62,0.0,198470.0
71105022,3,1,1728,125900,0,1953,C+ / AVERAGE+,AVERAGE,ATTACHED,No,10725.0,44124,67,87200.0,180549.99999999997
71105023,2,1,1404,117700,0,1953,C+ / AVERAGE+,AVERAGE,ATTACHED,No,10725.0,44124,67,0.0,169559.99999999997
71105024,3,1,1404,117400,0,1953,C+ / AVERAGE+,AVERAGE,ATTACHED,No,10725.0,44124,67,186880.0,106219.99999999999
71105025,4,1,1738,129100,0,1953,C+ / AVERAGE+,AVERAGE,ATTACHED,No,11550.0,44124,67,128750.0,0.0
71105026,2,1,1404,113300,0,1953,C+ / AVERAGE+,AVERAGE,DETACHED,,9396.0,44124,67,208800.0,144892.0
71105027,3,2,1170,108000,0,1953,C / AVERAGE,AVERAGE,ATTACHED,No,9660.0,44124,67,0.0,84000.00000000001
71105028,3,1,1572,118800,1,1953,C+ / AVERAGE+,AVERAGE,ATTACHED,No,9660.0,44124,67,0.0,0.0
71105029,3,1,1404,114500,1,1953,C+ / AVERAGE+,AVERAGE,ATTACHED,No,9660.0,44124,67,197890.0,180830.0
71105030,4,1,1404,87300,0,1953,C+ / AVERAGE+,AVERAGE,DETACHED,No,7336.0,44124,67,0.0,66125.0
71105031,3,2,1404,125900,0,1953,C+ / AVERAGE+,GOOD,ATTACHED,,9920.0,44124,67,0.0,117600.00000000001
71105032,4,1,1500,116800,0,1953,C+ / AVERAGE+,AVERAGE,ATTACHED,No,9600.0,44124,67,0.0,0.0
71105033,3,2,1368,121000,0,1953,C+ / AVERAGE+,AVERAGE,ATTACHED,No,9540.0,44124,67,203750.0,174440.0
71105034,4,1,1404,100000,0,1953,C+ / AVERAGE+,AVERAGE,ATTACHED,No,9540.0,44124,67,103000.0,0.0
71105035,3,1,1404,116000,0,1953,C+ / AVERAGE+,AVERAGE,DETACHED,No,9858.0,44124,67,142625.0,0.0
71105036,3,1,1404,113200,2,1953,C+ / AVERAGE+,AVERAGE,ATTACHED,,9000.0,44124,67,0.0,0.0
71105037,2,1,1404,70300,0,1953,C+ / AVERAGE+,AVERAGE,ATTACHED,No,9000.0,44124,67,0.0,72409.0
71105038,2,1,1948,126500,0,1953,C+ / AVERAGE+,AVERAGE,ATTACHED,No,9000.0,44124,67,0.0,0.0
71105039,4,2,1404,96000,1,1953,C+ / AVERAGE+,AVERAGE,ATTACHED,No,9000.0,44124,67,0.0,144000.0
71105040,2,1,1404,113400,0,1953,C+ / AVERAGE+,AVERAGE,ATTACHED,No,9000.0,44124,67,0.0,0.0
71105041,2,1,1160,115900,0,1953,C+ / AVERAGE+,GOOD,ATTACHED,,9000.0,44124,67,159200.0,99500.0
71105042,4,1,1670,90000,0,1953,C+ / AVERAGE+,AVERAGE,ATTACHED,No,9000.0,44124,67,96820.0,145600.0
71105045,4,1,1699,120500,1,1956,C+ / AVERAGE+,AVERAGE,ATTACHED,No,9000.0,44124,64,170000.0,253750.0
71105046,4,1,1708,120300,1,1956,C+ / AVERAGE+,AVERAGE,ATTACHED,,9000.0,44124,64,173600.00000000003,276900.0
71105047,4,1,1627,130400,1,1956,C+ / AVERAGE+,GOOD,ATTACHED,,9000.0,44124,64,162500.0,0.0
71105048,3,1,1312,118000,1,1956,C+ / AVERAGE+,AVERAGE,ATTACHED,No,8760.0,44124,64,0.0,144727.0
71105049,3,1,1312,118000,1,1956,C+ / AVERAGE+,AVERAGE,ATTACHED,No,8760.0,44124,64,0.0,128620.00000000001
71105050,2,1,1320,123500,1,1956,C+ / AVERAGE+,AVERAGE,ATTACHED,No,7300.0,44124,64,210700.0,0.0
71105051,3,1,1320,123500,1,1956,C+ / AVERAGE+,AVERAGE,ATTACHED,No,8760.0,44124,64,196080.0,0.0
71105052,3,1,1312,123500,1,1956,C+ / AVERAGE+,AVERAGE,ATTACHED,No,8760.0,44124,64,0.0,0.0
71105053,3,2,2112,130100,1,1956,C+ / AVERAGE+,GOOD,ATTACHED,,9240.0,44124,64,158650.0,0.0
71105054,3,1,1320,90000,1,1956,C+ / AVERAGE+,FAIR,ATTACHED,No,9240.0,44124,64,87200.0,218950.0
71105055,2,1,1312,118000,0,1956,C+ / AVERAGE+,AVERAGE,ATTACHED,No,9240.0,44124,64,95580.0,0.0
71105056,3,1,1320,118000,1,1956,C+ / AVERAGE+,AVERAGE,ATTACHED,No,9240.0,44124,64,211250.0,165000.0
71105057,3,1,1320,118000,1,1956,C+ / AVERAGE+,AVERAGE,ATTACHED,No,9240.0,44124,64,143635.0,107900.0
71105058,2,1,1312,118000,1,1956,C+ / AVERAGE+,AVERAGE,ATTACHED,No,9240.0,44124,64,0.0,0.0
39101003,3,2,1542,168100,0,1987,B+ / GOOD+,AVERAGE,ATTACHED,No,22041.0,44149,33,0.0,211949.99999999997
39101004,3,1,1281,142900,0,1954,C / AVERAGE,AVERAGE,DETACHED,,26500.0,44149,66,179550.0,185000.0
39101005,3,1,1543,156100,1,1956,C / AVERAGE,AVERAGE,BASEMENT,,52206.0,44149,64,92700.0,0.0
39101006,3,1,1452,151800,1,1967,C+ / AVERAGE+,AVERAGE,ATTACHED,No,20000.0,44149,53,0.0,0.0
39101007,4,2,2346,161900,0,1967,C+ / AVERAGE+,AVERAGE,DETACHED,No,17500.0,44149,53,0.0,0.0
39101009,3,1,1384,140200,0,1920,C+ / AVERAGE+,AVERAGE,DETACHED,,25375.0,44149,100,0.0,0.0
39101010,3,2,1280,137900,0,1975,C+ / AVERAGE+,AVERAGE,ATTACHED,No,19602.0,44149,45,30159.999999999996,23200.0
39101011,3,2,1797,202300,1,1990,B+ / GOOD+,GOOD,ATTACHED,,24311.0,44149,30,218000.0,41800.0
39101012,4,2,1980,184600,0,1975,C+ / AVERAGE+,AVERAGE,ATTACHED,No,24393.0,44149,45,199650.0,264250.0
39101013,3,2,1958,176400,0,1975,B / GOOD,AVERAGE,ATTACHED,No,16380.0,44149,45,0.0,0.0
39101014,3,3,2823,214900,0,1979,B / GOOD,AVERAGE,ATTACHED,,17480.0,44149,41,186200.0,154530.0
39101015,3,2,1970,178200,0,1980,B / GOOD,GOOD,ATTACHED,No,153374.0,44149,40,0.0,0.0
39101016,4,2,2194,205900,1,1990,B+ / GOOD+,GOOD,ATTACHED,,12750.0,44149,30,0.0,264231.0
39101017,3,2,2015,190100,0,1980,B+ / GOOD+,AVERAGE,ATTACHED,No,12750.0,44149,40,0.0,0.0
39101018,4,2,1909,184900,0,1978,B / GOOD,AVERAGE,ATTACHED,No,12750.0,44149,42,173494.0,22300.0
39101019,3,2,1740,188200,0,1987,B / GOOD,GOOD,ATTACHED,,12750.0,44149,33,29850.0,0.0
39101020,3,2,2017,178600,1,1978,B+ / GOOD+,AVERAGE,ATTACHED,No,15000.0,44149,42,209759.99999999997,211850.0
39101021,3,2,1923,173400,1,1978,B+ / GOOD+,AVERAGE,ATTACHED,No,15000.0,44149,42,178600.0,140600.0
39101022,3,2,2006,180500,1,1977,B / GOOD,AVERAGE,ATTACHED,No,15000.0,44149,43,232375.0,236250.0
39101023,4,2,2472,184000,1,1977,B / GOOD,GOOD,ATTACHED,No,15000.0,44149,43,198000.00000000003,0.0
39101024,4,2,1914,177600,0,1977,C / AVERAGE,AVERAGE,ATTACHED,,15000.0,44149,43,208060.0,131440.0
39101025,4,2,2608,192700,1,1978,B / GOOD,GOOD,ATTACHED,No,15000.0,44149,42,175947.0,22599.999999999996
39101026,5,3,1996,177100,1,1978,B / GOOD,AVERAGE,ATTACHED,,15000.0,44149,42,202565.0,0.0
39101027,3,2,2010,161500,1,1974,B / GOOD,AVERAGE,ATTACHED,No,17000.0,44149,46,176035.0,267880.0
39101028,4,2,2728,210100,1,1974,B+ / GOOD+,GOOD,ATTACHED,,28800.0,44149,46,0.0,180630.0
39101029,4,2,2168,185000,1,1978,B / GOOD,AVERAGE,ATTACHED,No,14625.0,44149,42,167250.0,0.0
39101030,4,1,1792,185400,1,1987,B / GOOD,AVERAGE,ATTACHED,,27428.0,44149,33,214240.0,185087.0
39101031,3,2,1542,178800,0,1987,B+ / GOOD+,AVERAGE,ATTACHED,,27428.0,44149,33,234080.0,0.0
39101032,4,2,1900,179400,1,1988,B / GOOD,AVERAGE,ATTACHED,,12750.0,44149,32,242869.99999999997,184701.0
39101033,4,2,1904,191700,1,1988,B / GOOD,AVERAGE,ATTACHED,No,12750.0,44149,32,262558.0,275200.0
39101034,4,1,1840,177300,1,1988,B / GOOD,GOOD,ATTACHED,No,14960.0,44149,32,189719.0,0.0
39101035,3,2,1964,174600,0,1979,B+ / GOOD+,AVERAGE,ATTACHED,No,23302.0,44149,41,200025.0,219450.0
39101036,5,1,1929,178200,1,1980,B / GOOD,AVERAGE,ATTACHED,,28800.0,44149,40,0.0,0.0
39101037,4,2,2311,194600,0,1980,B / GOOD,AVERAGE,ATTACHED,,36389.0,44149,40,275500.0,257479.99999999997
39101038,3,2,2025,187200,1,1990,B+ / GOOD+,GOOD,ATTACHED,,14936.0,44149,30,230000.0,178250.0
39102001,3,2,2261,259500,1,1999,B / GOOD,GOOD,ATTACHED,,14276.0,44149,21,335919.99999999994,317296.99999999994
39102002,2,2,1996,207000,0,1997,B / GOOD,GOOD,ATTACHED,,10873.0,44149,23,213900.0,217000.0
39102004,4,3,2816,313100,1,1988,B / GOOD,GOOD,ATTACHED,No,36279.0,44149,32,0.0,0.0
39102005,2,1,836,126000,0,1947,C / AVERAGE,FAIR,DETACHED,,33000.0,44149,73,0.0,90744.0
39102007,2,1,1000,136600,0,1943,C+ / AVERAGE+,FAIR,DETACHED,,75794.0,44149,77,0.0,0.0
39102008,3,1,1327,136400,0,1953,B / GOOD,AVERAGE,ATTACHED,No,17500.0,44149,67,0.0,0.0
39102009,3,2,2076,186600,1,1977,B / GOOD,AVERAGE,ATTACHED,,12750.0,44149,43,171120.0,236075.0
39102010,4,2,2122,183400,1,1977,B+ / GOOD+,AVERAGE,ATTACHED,No,12750.0,44149,43,200010.0,0.0
39102011,4,2,2450,202800,1,1977,B / GOOD,AVERAGE,ATTACHED,,12750.0,44149,43,0.0,235300.0
39102012,3,2,2208,199400,1,1978,B / GOOD,AVERAGE,ATTACHED,No,12750.0,44149,42,0.0,0.0
39102013,4,2,2264,189500,1,1977,B+ / GOOD+,AVERAGE,ATTACHED,No,12750.0,44149,43,188399.99999999997,169480.0
39102014,4,2,1840,170100,0,1977,C / AVERAGE,AVERAGE,ATTACHED,No,12750.0,44149,43,237690.00000000003,0.0
39102015,4,2,2084,188700,1,1977,B / GOOD,AVERAGE,ATTACHED,,12750.0,44149,43,220000.0,0.0
39102016,4,2,1672,174700,1,1977,B / GOOD,AVERAGE,ATTACHED,No,15120.0,44149,43,272000.0,245680.0
39102017,3,2,2431,192400,1,1977,B / GOOD,AVERAGE,ATTACHED,No,18360.0,44149,43,0.0,153454.0
39102018,4,2,1764,180500,1,1976,B / GOOD,AVERAGE,ATTACHED,No,22950.0,44149,44,136942.0,22900.0
39102019,4,2,2002,189800,1,1976,B / GOOD,AVERAGE,ATTACHED,No,21525.0,44149,44,285000.0,0.0
39102020,4,2,2084,182100,1,1976,B / GOOD,AVERAGE,ATTACHED,No,20100.0,44149,44,0.0,0.0
39102021,3,2,2493,191500,1,1977,B / GOOD,AVERAGE,ATTACHED,No,18675.0,44149,43,94937.00000000001,0.0
39102022,3,2,1793,179000,0,1977,C / AVERAGE,AVERAGE,ATTACHED,,18549.0,44149,43,190000.0,0.0
39102023,4,2,2286,191400,1,1977,B / GOOD,AVERAGE,ATTACHED,No,20988.0,44149,43,170000.0,0.0
39102024,4,2,1804,184600,1,1977,B / GOOD,AVERAGE,ATTACHED,No,14850.0,44149,43,277689.0,240700.0
39102025,4,2,2112,187300,1,1978,B / GOOD,AVERAGE,ATTACHED,No,20350.0,44149,42,235200.0,0.0
39102026,4,2,2255,194800,1,1977,B / GOOD,AVERAGE,ATTACHED,No,15000.0,44149,43,0.0,229631.99999999997
39102027,4,2,2652,181800,1,1977,B / GOOD,AVERAGE,ATTACHED,,15000.0,44149,43,199000.0,186449.99999999997
39102028,4,2,1860,165300,0,1972,B / GOOD,AVERAGE,ATTACHED,,15000.0,44149,48,143510.0,0.0
39102029,3,2,2004,181600,1,1977,B / GOOD,AVERAGE,ATTACHED,No,15000.0,44149,43,0.0,0.0
39102030,3,2,2525,192700,1,1977,B / GOOD,AVERAGE,ATTACHED,No,15000.0,44149,43,0.0,0.0
39102031,4,2,1928,182400,1,1977,B / GOOD,AVERAGE,ATTACHED,,15000.0,44149,43,197799.99999999997,145770.0
39102032,4,2,2144,191700,1,1977,B / GOOD,AVERAGE,ATTACHED,No,15000.0,44149,43,0.0,169257.0
39102033,3,2,2552,180600,1,1977,C+ / AVERAGE+,GOOD,ATTACHED,No,15000.0,44149,43,0.0,212930.0
39102034,3,2,2270,195900,0,1979,B / GOOD,AVERAGE,ATTACHED,No,19230.0,44149,41,252500.0,179459.0
39102035,3,2,1644,168100,0,1982,B / GOOD,GOOD,ATTACHED,,14856.0,44149,38,0.0,0.0
39102036,3,2,1936,184300,0,1979,B+ / GOOD+,AVERAGE,ATTACHED,No,13613.0,44149,41,207080.0,0.0
39102037,3,2,1866,181000,0,1980,B / GOOD,AVERAGE,ATTACHED,No,16510.0,44149,40,261000.0,229250.0
39102038,3,2,2020,185500,0,1980,B / GOOD,AVERAGE,ATTACHED,No,14934.0,44149,40,0.0,192080.0
39102039,3,2,1875,183100,0,1980,B / GOOD,AVERAGE,ATTACHED,No,12433.0,44149,40,270692.0,241239.99999999997
39102040,3,2,1996,184300,0,1980,B / GOOD,AVERAGE,ATTACHED,No,14475.0,44149,40,103624.50000000001,259860.0
39102041,3,2,1854,174300,0,1981,B / GOOD,AVERAGE,ATTACHED,No,10859.0,44149,39,0.0,0.0
39102042,3,2,1796,181100,0,1981,B / GOOD,AVERAGE,ATTACHED,No,11831.0,44149,39,0.0,0.0
39102043,3,2,1968,181700,0,1980,B / GOOD,AVERAGE,ATTACHED,No,12897.0,44149,40,135700.0,0.0
39102044,3,2,1874,179500,0,1980,B / GOOD,AVERAGE,ATTACHED,No,13780.0,44149,40,151250.0,0.0
39102045,3,2,1612,174000,0,1981,B / GOOD,AVERAGE,ATTACHED,No,17745.0,44149,39,254810.0,228730.0
39102046,3,2,1886,164500,1,1979,B / GOOD,AVERAGE,ATTACHED,,14299.0,44149,41,169435.0,228140.0
39102047,3,2,1852,178300,0,1980,B / GOOD,AVERAGE,ATTACHED,,14188.0,44149,40,204900.0,202350.0
39102048,3,2,1808,188800,1,1981,B+ / GOOD+,AVERAGE,ATTACHED,,14212.0,44149,39,240300.0,0.0
39102049,3,2,2332,202200,0,1979,B / GOOD,AVERAGE,ATTACHED,No,13809.0,44149,41,194025.0,0.0
39102050,3,2,2080,188300,0,1980,B / GOOD,AVERAGE,ATTACHED,,13675.0,44149,40,242360.0,249022.0
39102051,3,2,1787,172800,0,1980,B / GOOD,AVERAGE,ATTACHED,No,13667.0,44149,40,0.0,207370.0
39102052,3,2,2048,182000,0,1981,B+ / GOOD+,AVERAGE,ATTACHED,No,16777.0,44149,39,0.0,243682.0
39102053,3,2,2226,195600,1,1981,B+ / GOOD+,AVERAGE,ATTACHED,,13503.0,44149,39,0.0,244499.99999999997
39102054,3,2,1948,173600,0,1980,B / GOOD,AVERAGE,ATTACHED,No,13939.0,44149,40,0.0,0.0
39102055,3,2,1860,177300,1,1980,B / GOOD,AVERAGE,ATTACHED,No,13939.0,44149,40,0.0,168525.0
39102056,4,2,2531,214900,0,1980,B / GOOD,AVERAGE,ATTACHED,No,13503.0,44149,40,226800.00000000003,326884.0
39102057,3,2,2048,187900,0,1981,B+ / GOOD+,AVERAGE,ATTACHED,No,13503.0,44149,39,244919.99999999997,239750.0
39102058,3,2,1998,182300,0,1980,B / GOOD,AVERAGE,ATTACHED,,17859.0,44149,40,206910.0,0.0
39102059,3,2,1702,176300,0,1980,B / GOOD,AVERAGE,ATTACHED,No,14810.0,44149,40,203200.0,197199.99999999997
39102060,3,2,2001,176900,0,1980,B / GOOD,AVERAGE,ATTACHED,No,13068.0,44149,40,239360.0,184233.0
39102061,3,2,1828,179500,0,1981,B+ / GOOD+,GOOD,ATTACHED,No,13068.0,44149,39,0.0,179200.00000000003
39102062,3,2,1780,178100,0,1980,B / GOOD,AVERAGE,ATTACHED,,13068.0,44149,40,225925.0,0.0
39102063,3,2,2224,189200,0,1980,B / GOOD,AVERAGE,ATTACHED,No,13007.0,44149,40,265740.0,252450.0
39102064,4,2,2648,241100,1,1987,B+ / GOOD+,AVERAGE,ATTACHED,No,28670.0,44149,33,0.0,292019.99999999994
39102065,3,2,2269,217400,1,1988,B / GOOD,GOOD,ATTACHED,,23288.0,44149,32,326395.0,288000.0
39102066,4,2,2301,206800,1,1988,B / GOOD,GOOD,ATTACHED,,14434.0,44149,32,238920.0,38000.0
39102067,3,1,1844,174100,1,1984,B / GOOD,AVERAGE,ATTACHED,No,12750.0,44149,36,197160.0,180550.0
39102068,3,1,1341,162500,1,1979,B / GOOD,AVERAGE,ATTACHED,No,27481.0,44149,41,0.0,192240.0
39102069,3,1,1871,164600,1,1988,C+ / AVERAGE+,GOOD,ATTACHED,,18920.0,44149,32,242869.99999999997,0.0
39102070,3,2,1426,187300,0,1987,B+ / GOOD+,AVERAGE,ATTACHED,No,28662.0,44149,33,0.0,262700.0
39102071,3,2,1664,170600,0,1981,B / GOOD,AVERAGE,ATTACHED,No,17076.0,44149,39,0.0,0.0
39102072,3,2,1554,167000,0,1988,C+ / AVERAGE+,AVERAGE,ATTACHED,,12750.0,44149,32,173746.0,189719.0
39102073,3,2,1288,171700,0,1987,B+ / GOOD+,AVERAGE,ATTACHED,No,27428.0,44149,33,0.0,209960.0
39102074,3,2,1692,183900,1,1988,B / GOOD,GOOD,ATTACHED,,27428.0,44149,32,237979.99999999997,229250.0
39102075,3,2,1862,190300,0,1987,B+ / GOOD+,AVERAGE,ATTACHED,,27428.0,44149,33,0.0,0.0
39102076,3,2,1888,185000,1,1988,B / GOOD,AVERAGE,ATTACHED,,27428.0,44149,32,196860.0,0.0
39102077,4,3,1952,178500,1,1988,B / GOOD,AVERAGE,ATTACHED,,27428.0,44149,32,204455.0,0.0
