parcel,bedrooms,bathrooms,living_area,total_value,half_baths,purchase_date,construction_quality,condition_score,garage_type,finished_basement,total_land,zipcodes,house_age,Inflation_Adj_Cost1,Inflation_Adj_Cost2
71223053,3,1,1511,130300,1,1953,B / GOOD,AVERAGE,ATTACHED,No,7750,44124,67,143640,0
71223054,3,1,1747,135700,1,1953,B / GOOD,GOOD,ATTACHED,No,7750,44124,67,151700,0
71223055,4,1,1709,132300,1,1954,B / GOOD,GOOD,ATTACHED,No,7750,44124,66,0,0
71223056,3,1,1978,130000,1,1954,B / GOOD,GOOD,ATTACHED,No,8680,44124,66,0,112700
71223057,4,1,1906,141900,1,1955,B / GOOD,GOOD,ATTACHED,No,7440,44124,65,157300,216240
71223058,4,1,1802,160600,1,1951,B / GOOD,GOOD,ATTACHED,No,11147,44124,69,233892,156220
71223059,4,1,1601,140400,1,1951,B / GOOD,GOOD,ATTACHED,No,8007,44124,69,156800,221977
71223061,3,2,2173,159100,1,1951,B / GOOD,GOOD,ATTACHED,No,8424,44124,69,196850,0
71223062,4,1,1458,124800,1,1951,C / AVERAGE,AVERAGE,ATTACHED,No,7956,44124,69,148830,204700
71223063,4,1,1905,152000,1,1951,B / GOOD,GOOD,ATTACHED,No,8580,44124,69,232085,0
71223064,5,1,1967,153600,1,1951,B / GOOD,GOOD,ATTACHED,No,8525,44124,69,269346,240000
71223065,4,2,1704,145600,1,1951,B / GOOD,GOOD,ATTACHED,No,8470,44124,69,254340,234910
71223067,4,1,1651,131500,1,1951,C / AVERAGE,AVERAGE,ATTACHED,No,8470,44124,69,0,0
71223068,4,2,1524,129400,1,1951,B / GOOD,AVERAGE,ATTACHED,,7315,44124,69,207000,0
71223069,3,1,1419,136800,0,1951,B / GOOD,GOOD,ATTACHED,No,8415,44124,69,214600,0
71223070,4,1,1971,138000,0,1950,B / GOOD,AVERAGE,ATTACHED,No,8415,44124,70,215446,0
71223071,4,1,1376,139200,1,1957,C+ / AVERAGE+,GOOD,ATTACHED,No,8360,44124,63,160230,0
71223073,4,1,1815,148400,1,1950,B / GOOD,GOOD,ATTACHED,No,8305,44124,70,244500,170145
71223074,3,1,1644,143300,1,1951,B / GOOD,GOOD,ATTACHED,No,8305,44124,69,0,239975
71223075,4,1,1534,140000,1,1950,B / GOOD,GOOD,ATTACHED,No,8250,44124,70,145200,0
71223076,4,1,1478,138600,1,1951,B / GOOD,GOOD,ATTACHED,No,8250,44124,69,171925,220050
71223078,4,1,1452,132800,1,1950,B / GOOD,GOOD,ATTACHED,No,8195,44124,70,128800,214880
71223079,4,1,1713,136900,1,1950,C / AVERAGE,AVERAGE,ATTACHED,No,9240,44124,70,233450,0
71223080,4,1,1683,132400,1,1950,C / AVERAGE,AVERAGE,ATTACHED,No,8470,44124,70,0,0
71223081,4,1,1447,137900,0,1951,B / GOOD,GOOD,ATTACHED,No,8525,44124,69,0,0
71223082,3,1,1426,102300,1,1935,C / AVERAGE,FAIR,DETACHED,No,8525,44124,85,0,255600
71223084,5,1,2485,168000,1,1930,B / GOOD,GOOD,ATTACHED,,8525,44124,90,87152,85280
71223085,4,2,1551,141200,1,1950,B / GOOD,GOOD,ATTACHED,No,8580,44124,70,199500,214600
71223086,3,1,1800,152000,1,1950,B / GOOD,GOOD,ATTACHED,No,9360,44124,70,0,224990
71223088,3,1,1341,136600,1,1929,B / GOOD,AVERAGE,DETACHED,No,8580,44124,91,133900,236800
71223089,4,1,1402,136900,1,1950,B / GOOD,GOOD,ATTACHED,No,8580,44124,70,129950,0
71223090,3,1,1748,151000,1,1950,B / GOOD,GOOD,ATTACHED,No,9420,44124,70,74500,154500
71223091,4,1,1815,149200,1,1950,B / GOOD,GOOD,ATTACHED,No,8635,44124,70,275480,0
71223092,5,1,1800,148300,1,1951,B / GOOD,GOOD,ATTACHED,No,8478,44124,69,209475,0
71223094,4,1,1256,131900,1,1951,B / GOOD,GOOD,ATTACHED,No,8478,44124,69,230400,0
71223096,4,1,2148,159600,1,1951,B / GOOD,GOOD,ATTACHED,,8532,44124,69,214500,274750
71223098,4,1,1560,140900,1,1951,B / GOOD,GOOD,ATTACHED,No,8532,44124,69,0,0
71223099,4,1,1761,139800,1,1951,C / AVERAGE,AVERAGE,ATTACHED,No,9796,44124,69,0,168800
71223100,2,1,1098,125600,1,1953,C+ / AVERAGE+,GOOD,ATTACHED,No,27790,44124,67,74624,0
71223101,4,2,2119,169400,0,1953,C / AVERAGE,GOOD,ATTACHED,No,25728,44124,67,0,0
71223102,4,2,2404,178000,0,1953,C+ / AVERAGE+,GOOD,ATTACHED,,26532,44124,67,0,281820
71223103,4,2,3160,335100,1,1992,B+ / GOOD+,GOOD,ATTACHED,,20760,44124,28,408280,110216
71223104,4,2,2316,270300,1,1991,B+ / GOOD+,GOOD,ATTACHED,,10964,44124,29,330902,101200
71223105,3,2,1978,260300,0,1992,B+ / GOOD+,GOOD,ATTACHED,No,10981,44124,28,377400,0
71223106,4,2,2306,250000,1,1991,B+ / GOOD+,GOOD,ATTACHED,,10981,44124,29,0,329963
71223107,3,2,1676,225000,1,1992,B+ / GOOD+,GOOD,ATTACHED,No,10989,44124,28,0,238500
71223108,4,3,2512,285700,0,1991,B+ / GOOD+,GOOD,ATTACHED,No,13033,44124,29,350000,348800
71223109,4,2,2742,267600,1,1994,B / GOOD,GOOD,ATTACHED,,15533,44124,26,393750,108580
71223110,2,2,2602,240000,1,1997,B+ / GOOD+,AVERAGE,ATTACHED,,15672,44124,23,255300,440200
71223111,4,2,2346,252900,2,1993,B+ / GOOD+,AVERAGE,ATTACHED,,17802,44124,27,333750,99550
71223112,4,2,2163,269900,1,1994,B / GOOD,GOOD,ATTACHED,,13978,44124,26,0,349848
71223113,3,2,1714,251900,0,1992,B+ / GOOD+,GOOD,ATTACHED,No,11077,44124,28,317100,0
71223114,3,2,2390,271600,1,1994,B+ / GOOD+,GOOD,ATTACHED,,10942,44124,26,0,368420
71223115,4,2,2635,257000,1,1994,C / AVERAGE,AVERAGE,ATTACHED,,10942,44124,26,401625,0
71223116,4,2,2427,235000,1,1994,B+ / GOOD+,GOOD,ATTACHED,,10942,44124,26,0,96250
71224001,4,1,1428,132000,1,1952,B / GOOD,GOOD,ATTACHED,No,9920,44124,68,139920,204820
71224002,4,1,1611,140600,1,1952,B / GOOD,GOOD,ATTACHED,No,8000,44124,68,196000,0
71224003,4,1,1503,137100,1,1952,B / GOOD,GOOD,ATTACHED,No,8000,44124,68,177000,195580
71224004,4,1,1781,145300,1,1952,B / GOOD,GOOD,ATTACHED,No,8000,44124,68,170000,188500
71224005,4,1,1881,148700,1,1951,B / GOOD,GOOD,ATTACHED,No,8000,44124,69,165025,0
71224006,3,1,2028,152800,2,1956,B / GOOD,GOOD,ATTACHED,No,8000,44124,64,0,159445
71224007,4,1,1840,147100,1,1956,B / GOOD,GOOD,ATTACHED,No,8000,44124,64,215390,0
71224008,3,1,1584,140000,1,1953,B / GOOD,GOOD,ATTACHED,No,8000,44124,67,257020,212480
71224010,3,2,1540,138900,1,1954,B / GOOD,GOOD,ATTACHED,No,8000,44124,66,167900,201550
71224011,3,1,1344,132300,1,1953,B / GOOD,GOOD,ATTACHED,No,8000,44124,67,123000,0
71224012,3,1,1372,133200,1,1953,B / GOOD,GOOD,ATTACHED,No,8000,44124,67,148960,0
71224013,3,1,1805,146400,1,1953,B / GOOD,GOOD,ATTACHED,,8000,44124,67,152600,0
71224014,3,1,1409,134500,1,1953,B / GOOD,GOOD,ATTACHED,No,8000,44124,67,172552,0
71224015,3,1,1604,141800,1,1954,B / GOOD,GOOD,ATTACHED,No,9600,44124,66,0,0
71224016,3,1,2035,145000,1,1956,B / GOOD,GOOD,ATTACHED,No,8800,44124,64,168560,176170
71224017,4,2,1923,148100,1,1954,B / GOOD,GOOD,ATTACHED,No,8800,44124,66,0,0
71224018,3,2,1784,147200,1,1954,B / GOOD,GOOD,ATTACHED,No,9600,44124,66,151000,0
71224020,4,1,2003,160200,1,1954,B / GOOD,GOOD,ATTACHED,,11200,44124,66,236640,0
71224021,4,2,2502,176900,1,1953,B / GOOD,AVERAGE,ATTACHED,,12000,44124,67,0,0
71224022,4,2,2312,174000,1,1953,B / GOOD,GOOD,ATTACHED,,16000,44124,67,0,226250
71224025,4,1,2011,164300,1,1952,B / GOOD,GOOD,ATTACHED,No,12000,44124,68,207475,196000
71224026,3,1,2215,169400,1,1952,B / GOOD,GOOD,ATTACHED,,12000,44124,68,0,193000
71224028,4,1,1929,153000,1,1952,B / GOOD,GOOD,ATTACHED,No,13920,44124,68,125350,0
71224029,3,1,2158,154100,1,1957,B / GOOD,GOOD,ATTACHED,No,8680,44124,63,0,0
71224031,4,2,2475,177600,1,1956,B / GOOD,GOOD,ATTACHED,No,11780,44124,64,231647,99946
71224032,3,2,2193,121000,1,1953,B / GOOD,AVERAGE,ATTACHED,No,11625,44124,67,154900,130200
71224033,3,1,1744,145100,1,1954,B / GOOD,GOOD,ATTACHED,No,9300,44124,66,179850,0
71224035,5,2,1961,151200,1,1954,B / GOOD,GOOD,ATTACHED,No,9300,44124,66,148400,0
71224036,3,2,2288,160700,1,1954,B / GOOD,GOOD,ATTACHED,No,9300,44124,66,199640,0
71224037,4,1,1589,137100,1,1956,B / GOOD,GOOD,ATTACHED,No,8525,44124,64,0,225475
71224038,3,1,1578,139800,1,1956,B / GOOD,GOOD,ATTACHED,No,9300,44124,64,0,0
71224039,4,1,2400,163400,1,1956,B / GOOD,GOOD,ATTACHED,,9300,44124,64,0,161700
71224041,3,2,2120,160300,1,1955,B / GOOD,GOOD,ATTACHED,No,10075,44124,65,222440,227740
71224042,3,1,1991,148800,1,1956,B / GOOD,GOOD,ATTACHED,No,8525,44124,64,0,233180
71224043,4,2,1863,146900,1,1954,B / GOOD,GOOD,ATTACHED,No,8064,44124,66,164780,0
71224044,4,1,2036,158300,1,1953,B / GOOD,GOOD,ATTACHED,No,9405,44124,67,270825,0
71224045,4,2,1830,155300,1,1952,B / GOOD,GOOD,ATTACHED,,9840,44124,68,248875,0
71224047,4,1,2132,159100,1,1952,B / GOOD,GOOD,ATTACHED,No,9780,44124,68,252760,0
71224048,4,1,1805,153900,1,1953,B / GOOD,GOOD,ATTACHED,No,9780,44124,67,145200,0
71224049,4,1,1720,151100,1,1952,B / GOOD,GOOD,ATTACHED,No,9720,44124,68,198220,145515
71224051,4,1,1700,150200,1,1952,B / GOOD,FAIR,ATTACHED,No,9720,44124,68,210500,105060
71224052,4,1,2312,167200,1,1958,B / GOOD,GOOD,ATTACHED,No,9660,44124,62,252760,166400
71224053,4,2,1938,143000,1,1952,C / AVERAGE,AVERAGE,ATTACHED,No,9660,44124,68,235500,212625
71224055,4,1,2044,145600,1,1952,C / AVERAGE,AVERAGE,ATTACHED,No,9600,44124,68,211077,0
71224056,3,1,1626,137400,1,1953,B / GOOD,GOOD,ATTACHED,No,7200,44124,67,124800,0
71224057,4,1,1455,132400,1,1951,B / GOOD,GOOD,ATTACHED,No,7155,44124,69,140980,201250
71224058,4,1,1557,139000,1,1951,B / GOOD,GOOD,ATTACHED,No,7950,44124,69,143100,0
71224059,4,2,1809,147500,1,1951,B / GOOD,GOOD,DETACHED,No,7950,44124,69,206010,201500
71224060,3,1,1416,131200,1,1952,B / GOOD,GOOD,ATTACHED,No,7155,44124,68,216195,0
71224062,3,1,1753,141200,1,1956,B / GOOD,GOOD,ATTACHED,No,7200,44124,64,240720,234065
71224063,5,2,2058,160800,1,1952,B / GOOD,GOOD,ATTACHED,No,9600,44124,68,187040,114080
71224064,4,1,2140,162500,1,1952,B / GOOD,GOOD,ATTACHED,No,9600,44124,68,282443,275470
71224065,4,1,1904,0,1,1953,B / GOOD,GOOD,ATTACHED,,9600,44124,67,0,217600
71224067,4,2,2278,169200,1,1953,B / GOOD,GOOD,ATTACHED,No,16539,44124,67,274655,221350
71224068,5,2,2192,174900,1,1953,B / GOOD,GOOD,ATTACHED,No,17824,44124,67,0,151250
71224070,4,2,2225,173600,1,1954,B / GOOD,GOOD,ATTACHED,No,17293,44124,66,235300,274750
71224071,3,1,1420,153000,1,1954,B / GOOD,GOOD,ATTACHED,No,9016,44124,66,184370,166770
71224073,4,2,2420,168200,1,1954,B / GOOD,GOOD,ATTACHED,,9234,44124,66,227500,185070
71224074,4,1,1545,142200,1,1955,B / GOOD,GOOD,ATTACHED,No,8910,44124,65,0,168870
71224075,3,1,1586,130500,1,1966,B / GOOD,GOOD,ATTACHED,No,6750,44124,54,0,240700
71224076,4,1,1965,141700,1,1957,B / GOOD,GOOD,ATTACHED,No,6800,44124,63,136795,0
71224077,4,1,1689,141500,2,1958,B / GOOD,GOOD,ATTACHED,No,8432,44124,62,158470,169330
71224078,4,2,2212,158900,1,1966,B / GOOD,GOOD,ATTACHED,No,8970,44124,54,0,230920
71224079,3,1,1545,129800,1,1957,B / GOOD,GOOD,ATTACHED,No,6900,44124,63,137000,0
71224080,4,2,1657,133900,1,1959,B / GOOD,GOOD,ATTACHED,No,6900,44124,61,0,189200
71224082,4,2,2119,149900,1,1959,B / GOOD,GOOD,ATTACHED,No,7900,44124,61,179900,106200
71224083,4,2,2212,155800,1,1966,B / GOOD,GOOD,ATTACHED,No,8690,44124,54,0,215050
71224084,4,2,2212,158800,1,1966,B / GOOD,GOOD,ATTACHED,No,9120,44124,54,185300,0
71224085,4,2,1231,122900,1,1959,B / GOOD,GOOD,ATTACHED,No,7650,44124,61,126175,113280
71224086,3,1,1796,139900,1,1962,B / GOOD,GOOD,ATTACHED,,7650,44124,58,0,0
71224087,4,2,2143,149800,1,1965,B / GOOD,GOOD,ATTACHED,No,7700,44124,55,0,269658
71224088,3,1,1657,136700,1,1959,B / GOOD,GOOD,ATTACHED,No,7750,44124,61,174800,0
71224089,3,1,2082,154600,1,1958,B / GOOD,GOOD,ATTACHED,,9360,44124,62,0,0
71224090,3,1,1566,103500,0,1950,C+ / AVERAGE+,AVERAGE,DETACHED,,25200,44124,70,157470,0
71224092,3,2,1146,111300,0,1953,C+ / AVERAGE+,GOOD,ATTACHED,No,33976,44124,67,175000,123715
71224093,4,1,1636,104500,1,1951,C+ / AVERAGE+,AVERAGE,NONE,No,135907,44124,69,0,137560
71224094,3,1,1653,139000,0,1951,B / GOOD,AVERAGE,ATTACHED,,52707,44124,69,0,0
71224095,3,2,1830,161500,0,1954,C+ / AVERAGE+,GOOD,ATTACHED,No,25631,44124,66,156000,0
71224096,3,1,1556,120000,1,1952,C+ / AVERAGE+,GOOD,ATTACHED,No,24081,44124,68,0,0
71224098,3,1,1264,152500,0,1951,C+ / AVERAGE+,AVERAGE,ATTACHED,,31811,44124,69,172000,216790
71301001,5,2,3218,258600,1,1915,B / GOOD,AVERAGE,DETACHED,No,121968,44121,105,0,365620
71301003,4,2,3908,326900,0,1923,A / VERY-GOOD,GOOD,ATTACHED,,182952,44124,97,275000,0
71301004,4,2,6040,453900,1,1966,A / VERY-GOOD,VERY-GOOD,ATTACHED,,15035,44124,54,63800,477900
71301006,3,1,3184,231000,1,1970,B / GOOD,VERY-GOOD,ATTACHED,No,18400,44124,50,257050,411680
71301007,6,2,3221,299900,0,1966,A / VERY-GOOD,VERY-GOOD,ATTACHED,No,15035,44124,54,0,0
71301009,4,3,3059,288200,1,1957,B / GOOD,GOOD,DETACHED,,47150,44124,63,0,206100
71301011,5,2,3766,326300,1,1946,A / VERY-GOOD,GOOD,BASEMENT,No,26010,44124,74,0,529750
71301014,4,2,2325,261500,0,1953,B+ / GOOD+,GOOD,ATTACHED,No,67518,44124,67,0,117075
71301020,3,2,2512,211700,1,1949,B / GOOD,AVERAGE,ATTACHED,No,59592,44124,71,175230,141600
71301021,5,4,3896,377500,1,1925,A / VERY-GOOD,GOOD,DETACHED,,48000,44124,95,529894,0
71301022,3,2,3979,404500,1,1952,B+ / GOOD+,GOOD,ATTACHED,No,30714,44124,68,0,539600
71301023,3,2,2668,263800,0,1946,B+ / GOOD+,GOOD,ATTACHED,,43080,44124,74,399840,363120
71301024,5,3,2329,253400,1,1951,B+ / GOOD+,GOOD,ATTACHED,,48400,44124,69,267500,0
71301025,5,2,2413,264300,1,1951,B+ / GOOD+,GOOD,ATTACHED,,53200,44124,69,308000,0
71302001,4,2,2058,227100,1,1966,B+ / GOOD+,GOOD,ATTACHED,No,24490,44124,54,272700,297000
71302002,4,2,2909,249800,1,1940,B+ / GOOD+,GOOD,ATTACHED,No,19620,44124,80,0,0
71302003,4,2,2927,257900,1,1938,B+ / GOOD+,GOOD,ATTACHED,No,22200,44124,82,0,0
71302004,2,1,1348,186300,0,1948,B+ / GOOD+,GOOD,DETACHED,,23760,44124,72,260800,258516
71302005,3,3,1824,227500,0,1935,A / VERY-GOOD,GOOD,ATTACHED,No,24150,44124,85,0,262400
71302006,3,1,2107,230600,1,1948,B+ / GOOD+,GOOD,ATTACHED,No,23465,44124,72,240000,0
71302007,3,3,1514,212800,0,1938,B+ / GOOD+,GOOD,ATTACHED,,28620,44124,82,0,358150
71302008,4,2,2246,242400,1,1941,A / VERY-GOOD,GOOD,ATTACHED,,31800,44124,79,285000,0
71302009,4,3,2152,238300,0,1941,B+ / GOOD+,GOOD,ATTACHED,No,36720,44124,79,300000,0
71302010,4,2,3032,260000,1,1961,A / VERY-GOOD,GOOD,ATTACHED,No,35035,44124,59,0,507300
71302011,3,2,2157,222400,1,1940,B+ / GOOD+,GOOD,ATTACHED,No,18800,44124,80,438600,446165
71302012,5,2,2903,260100,1,1951,B+ / GOOD+,GOOD,ATTACHED,,26214,44124,69,528240,298375
71302013,4,3,3073,266100,2,1955,B+ / GOOD+,GOOD,ATTACHED,,28050,44124,65,285000,0
71302014,4,2,3159,317000,0,1938,B+ / GOOD+,GOOD,ATTACHED,No,28560,44124,82,397600,605200
71302015,4,3,3369,274400,2,1956,B / GOOD,GOOD,ATTACHED,,28560,44124,64,0,439600
71302016,4,2,2856,258900,1,1948,B+ / GOOD+,GOOD,ATTACHED,,28560,44124,72,161875,161875
71302017,5,2,3368,265300,1,1955,B+ / GOOD+,GOOD,ATTACHED,No,26190,44124,65,324500,306625
71302018,3,2,3193,255400,0,1949,B+ / GOOD+,GOOD,ATTACHED,,22950,44124,71,329550,0
71302019,6,2,3433,263800,2,1956,B+ / GOOD+,GOOD,ATTACHED,No,22950,44124,64,265000,370500
71302020,4,2,1947,218600,1,1947,B+ / GOOD+,GOOD,ATTACHED,No,22100,44124,73,0,0
71302021,3,3,2403,233200,1,1953,B+ / GOOD+,GOOD,ATTACHED,,20086,44124,67,264500,366520
71302022,4,2,2270,278300,1,1956,B / GOOD,GOOD,ATTACHED,No,30832,44124,64,468790,426360
71302023,4,2,2486,275700,1,1952,B+ / GOOD+,GOOD,ATTACHED,,36120,44124,68,276000,0
71302024,4,2,2148,248400,1,1945,B+ / GOOD+,GOOD,ATTACHED,,22876,44124,75,259700,256883
71302025,4,2,1690,220200,1,1949,B+ / GOOD+,GOOD,ATTACHED,,21321,44124,71,332500,431650
71302026,3,2,2080,236200,0,1950,B+ / GOOD+,GOOD,ATTACHED,,24990,44124,70,261600,286000
71302027,4,2,2346,262800,0,1952,B+ / GOOD+,GOOD,ATTACHED,No,33012,44124,68,0,0
71302028,4,2,2012,225000,1,1952,B+ / GOOD+,GOOD,ATTACHED,No,27300,44124,68,231750,0
71302029,4,2,2043,231600,1,1953,B+ / GOOD+,GOOD,ATTACHED,No,27100,44124,67,115800,272950
71302030,5,2,3568,284400,1,1950,A / VERY-GOOD,GOOD,ATTACHED,No,29400,44124,70,318640,406400
71302031,3,2,1968,196000,0,1948,B+ / GOOD+,GOOD,ATTACHED,No,31106,44124,72,0,0
71302032,4,2,2299,244500,1,1952,B+ / GOOD+,GOOD,ATTACHED,No,30528,44124,68,283080,0
71302033,4,2,3668,283200,1,1951,B+ / GOOD+,GOOD,ATTACHED,No,24990,44124,69,364900,0
71302034,4,2,2290,246200,1,1948,B+ / GOOD+,GOOD,ATTACHED,No,24200,44124,72,423500,0
71302035,4,2,3279,308800,1,1949,B+ / GOOD+,GOOD,ATTACHED,,33945,44124,71,366240,90554811
71303002,3,2,2476,260200,2,1929,B+ / GOOD+,GOOD,ATTACHED,No,23750,44124,91,456400,420563
71303003,4,2,3123,270900,1,1950,B+ / GOOD+,GOOD,ATTACHED,No,27820,44124,70,0,480480
71303004,4,1,3187,291000,2,1951,B+ / GOOD+,GOOD,ATTACHED,No,34800,44124,69,370600,0
71303005,5,3,4105,395900,2,1929,AA / EXCELLENT+,VERY-GOOD,DETACHED,,33872,44124,91,680800,0
71303006,3,2,3131,277700,0,1951,B+ / GOOD+,GOOD,ATTACHED,No,32200,44124,69,278300,0
71303007,4,2,2918,270500,2,1951,B+ / GOOD+,GOOD,ATTACHED,,31473,44124,69,461500,0
71303008,4,2,2901,261900,1,1951,B+ / GOOD+,GOOD,ATTACHED,,29760,44124,69,254100,0
71303009,3,2,3184,283300,1,1953,B+ / GOOD+,GOOD,ATTACHED,,28670,44124,67,411575,0
71303010,2,1,2696,266700,2,1949,B / GOOD,GOOD,ATTACHED,,27528,44124,71,0,273295
71303011,4,3,4071,342000,1,1953,B+ / GOOD+,GOOD,ATTACHED,,43700,44124,67,0,375990
71303012,3,2,2770,292600,1,1956,B+ / GOOD+,GOOD,ATTACHED,No,40800,44124,64,0,0
71303013,4,2,3432,370000,1,1941,A+ / EXCELLENT,GOOD,ATTACHED,No,46800,44124,79,593600,0
71303014,4,2,2808,240000,1,1950,B+ / GOOD+,GOOD,ATTACHED,No,50400,44124,70,0,510600
71303015,4,2,3603,318000,1,1952,B+ / GOOD+,GOOD,ATTACHED,No,51000,44124,68,447200,0
71303016,4,2,2950,271100,1,1950,B+ / GOOD+,GOOD,ATTACHED,,57710,44124,70,432000,0
71303017,4,2,3328,289700,1,1948,B+ / GOOD+,GOOD,ATTACHED,,38125,44124,72,0,456000
71303018,2,1,2952,276700,3,1949,B+ / GOOD+,GOOD,ATTACHED,,28875,44124,71,287980,190134
71303019,3,2,2052,224200,0,1957,B+ / GOOD+,GOOD,ATTACHED,No,37600,44124,63,0,248600
71303021,2,1,825,0,1,1925,B+ / GOOD+,AVERAGE,ATTACHED,,107086,44124,95,0,0
71303022,5,4,3629,320000,2,1954,A / VERY-GOOD,GOOD,ATTACHED,No,94325,44124,66,510617,489900
71303023,4,1,2726,286000,2,1949,B+ / GOOD+,GOOD,ATTACHED,No,111513,44124,71,0,0
71303024,5,3,3679,315800,2,1951,B / GOOD,AVERAGE,ATTACHED,No,111513,44124,69,0,277760
71303027,3,1,1646,199500,1,1953,B+ / GOOD+,GOOD,ATTACHED,No,31200,44124,67,0,0
71304002,5,5,3629,297200,1,1968,B+ / GOOD+,GOOD,ATTACHED,,35153,44121,52,437750,638600
71306002,3,2,4330,323900,1,1977,A+ / EXCELLENT,GOOD,ATTACHED,,95396,44121,43,540200,0
71306003,3,2,1729,306200,1,1966,B / GOOD,GOOD,ATTACHED,No,135907,44121,54,634120,0
71306005,3,2,3547,432000,1,1988,A / VERY-GOOD,AVERAGE,ATTACHED,,26166,44122,32,0,885500
71306006,3,3,5834,499500,1,2007,B / GOOD,GOOD,ATTACHED,,15159,44122,13,540020,0
71306007,4,4,5057,398700,1,1941,A+ / EXCELLENT,GOOD,ATTACHED,No,176854,44122,79,0,708750
71306008,5,2,2284,274900,1,1953,B+ / GOOD+,AVERAGE,ATTACHED,No,87120,44122,67,327040,0
71306009,3,2,3766,379500,1,1958,B / GOOD,GOOD,ATTACHED,No,130680,44121,62,559000,0
71306012,4,3,5042,491300,2,1957,A+ / EXCELLENT,GOOD,ATTACHED,,87120,44121,63,0,658350
71306013,3,2,3436,362400,2,1977,A / VERY-GOOD,VERY-GOOD,ATTACHED,No,87991,44121,43,386500,447700
71306014,3,2,2609,289300,1,1976,B / GOOD,AVERAGE,ATTACHED,No,90169,44121,44,446600,0
71306015,3,2,2776,359300,1,1988,A / VERY-GOOD,GOOD,ATTACHED,No,47580,44122,32,0,0
71306016,3,2,2758,344300,1,1988,A / VERY-GOOD,GOOD,ATTACHED,,43920,44122,32,0,176400
71306017,4,3,3947,430000,2,1985,A / VERY-GOOD,GOOD,ATTACHED,,25000,44122,35,701350,637000
71306018,3,2,2958,315000,2,1985,A / VERY-GOOD,GOOD,ATTACHED,,30074,44122,35,540764,0
71306019,4,4,2948,460000,1,1983,AA / EXCELLENT+,AVERAGE,ATTACHED,No,42576,44122,37,0,575945
71306020,3,3,2997,492500,1,1992,A / VERY-GOOD,GOOD,ATTACHED,No,22351,44122,28,566375,0
71306021,3,3,2603,271200,1,1984,A+ / EXCELLENT,GOOD,ATTACHED,No,20151,44122,36,0,432250
71306022,3,2,2703,273300,0,1984,A+ / EXCELLENT,GOOD,ATTACHED,No,21000,44122,36,397150,0
71306023,3,2,4335,481900,1,1983,A+ / EXCELLENT,GOOD,ATTACHED,No,20582,44122,37,217691,477950
71306024,3,2,3918,422000,2,1989,AA / EXCELLENT+,VERY-GOOD,ATTACHED,No,29011,44122,31,0,0
71306025,3,2,2257,286400,1,1992,A / VERY-GOOD,GOOD,ATTACHED,,33332,44122,28,0,0
71306026,3,3,2914,272600,1,1987,B+ / GOOD+,GOOD,ATTACHED,,19820,44122,33,0,0
71306027,2,2,2690,295400,1,1988,A / VERY-GOOD,AVERAGE,ATTACHED,,28405,44122,32,0,355600
71311005,4,2,2478,111000,0,1930,B / GOOD,AVERAGE,ATTACHED,,10050,44124,90,111510,0
71311006,4,1,1596,103400,1,1930,C+ / AVERAGE+,AVERAGE,DETACHED,No,23086,44124,90,0,0
71311007,3,1,1502,96800,1,1924,C / AVERAGE,AVERAGE,DETACHED,,29620,44124,96,92667,0
71311008,3,2,1890,90000,1,1921,C / AVERAGE,AVERAGE,ATTACHED,,10001,44124,99,67408,42480
71311009,5,2,3528,281900,1,1997,B+ / GOOD+,GOOD,ATTACHED,,50800,44124,23,274940,0
71311011,3,2,2532,277500,1,2004,B+ / GOOD+,GOOD,ATTACHED,,4914,44124,16,327000,294150
71311012,3,2,3474,328400,1,2004,B+ / GOOD+,GOOD,ATTACHED,,5306,44124,16,619972,0
71311013,2,2,1971,269900,0,2004,B+ / GOOD+,GOOD,ATTACHED,,5336,44124,16,511058,0
71311014,4,2,4227,325600,1,1971,B+ / GOOD+,GOOD,ATTACHED,No,20000,44124,49,310000,0
71311015,4,2,2762,242800,1,1970,B / GOOD,AVERAGE,ATTACHED,No,15000,44124,50,0,340375
71311016,3,1,1729,214100,1,1952,B / GOOD,GOOD,ATTACHED,,22000,44124,68,321100,207390
71311017,5,2,2660,246800,1,1951,B / GOOD,GOOD,ATTACHED,,34684,44124,69,326000,74375
71311018,6,2,2844,253200,1,1953,B / GOOD,GOOD,ATTACHED,No,30210,44124,67,261600,0
71311019,4,2,2335,235700,0,1950,B / GOOD,GOOD,ATTACHED,No,30305,44124,70,234080,288550
71311020,4,3,5503,339400,0,1957,B+ / GOOD+,GOOD,ATTACHED,,33600,44124,63,356160,0
71311021,5,3,3224,300700,3,1930,B / GOOD,GOOD,ATTACHED,No,46545,44124,90,272000,285600
71311022,1,3,3075,254200,1,1951,B / GOOD,AVERAGE,ATTACHED,No,39606,44124,69,299000,247520
71311023,4,3,3244,283800,0,1952,B / GOOD,GOOD,ATTACHED,No,39729,44124,68,0,0
71311024,5,2,3307,297300,1,1956,B / GOOD,AVERAGE,ATTACHED,,34344,44124,64,0,0
71311025,4,2,2127,195000,0,1951,B / GOOD,GOOD,ATTACHED,No,40800,44124,69,206700,0
71311026,4,2,2203,245000,1,1948,B / GOOD,GOOD,ATTACHED,No,33930,44124,72,0,381980
71311027,4,2,2678,224500,1,1953,B / GOOD,GOOD,ATTACHED,,35334,44124,67,266770,237620
