parcel,bedrooms,bathrooms,living_area,total_value,half_baths,construction_quality,condition_score,garage_type,finished_basement_No,total_land,zipcodes,house_age,Inflation_Adj_Cost1,Inflation_Adj_Cost2
82128008,3,1,1280,125900,0,5,5,2,2,31050,3,73,105282.5,0
82128009,5,3,2944,199100,1,5,5,5,1,31050,3,74,338800,257300
82128010,3,1,1401,113800,1,5,4,5,2,44866,3,67,152320,0
82128011,2,1,1278,127200,0,4,5,1,1,44866,3,66,0,136500
82128012,3,1,1116,150000,0,5,5,5,2,44431,3,66,0,263495
82128013,4,3,2344,209600,0,5,6,5,1,17500,3,20,226500,0
82128014,3,1,1666,125700,0,5,5,1,2,20700,3,72,128750,0
82128015,3,1,1815,223100,1,6,6,5,1,43995,3,29,71760,0
82128016,3,1,1144,141700,0,5,5,5,2,17384,3,65,154500,0
82128018,4,2,2688,315500,1,6,5,5,1,17498,3,33,0,297724
82128019,3,1,2058,268900,1,7,5,5,2,17502,3,35,0,0
82128020,4,2,2577,314700,1,8,5,5,1,17850,3,36,0,389500
82128021,4,3,2930,339600,1,8,5,5,1,17500,3,36,0,0
82128022,4,3,2848,374900,0,6,6,5,1,17500,3,35,397394,426000
82128023,4,3,3799,336000,1,8,6,5,2,17500,3,36,356160,365800
82128024,4,2,3757,396200,1,8,6,5,2,17500,3,35,0,0
82128025,4,2,2710,323900,1,5,5,5,2,17500,3,33,0,0
82128026,4,2,3107,349000,1,8,5,5,2,7518,3,36,371050,66560
82128027,5,3,3663,391700,1,7,5,5,2,17500,3,33,0,0
82128028,3,2,2258,304800,1,7,5,5,2,21648,3,36,0,63550
82128029,4,2,2352,286000,1,7,5,5,2,20938,3,36,243800,410410
82128030,3,2,2486,275800,0,8,5,5,2,19020,3,36,0,282658
82128031,4,2,2480,305600,1,6,5,5,2,17800,3,35,408000,0
82128032,3,2,2273,336200,0,7,5,5,2,17500,3,40,411680,0
82128033,3,3,2512,313900,0,7,5,5,2,17500,3,40,292900,0
82128034,4,2,3440,407900,1,6,6,5,1,17500,3,33,0,73780
82128035,3,2,1954,278300,1,7,5,5,2,17500,3,36,73780,0
82128036,4,2,3149,358300,1,7,5,5,2,17500,3,40,0,0
82128037,4,2,2978,389900,1,7,6,5,1,17498,3,33,417150,562950
82128038,4,3,3644,341900,1,8,6,5,1,40946,3,36,265500,242000
82128040,3,2,2903,347600,1,8,5,5,1,17500,3,40,392600,347255
82128041,3,3,2325,286000,1,7,5,5,2,17500,3,39,294580,0
82128042,4,2,2666,324000,1,7,5,5,2,17500,3,38,350200,67270
82128043,4,2,3012,324500,1,8,5,5,2,17500,3,38,353705,0
82128044,4,2,2800,316300,1,7,5,5,2,17500,3,38,0,72760
82128045,3,2,1887,199900,0,8,5,5,2,17500,3,36,212750,0
82128046,3,3,2526,314100,0,6,5,5,2,17500,3,39,0,0
82128047,4,3,3110,356300,1,8,5,5,2,17500,3,38,547600,0
82128048,4,2,3414,373500,1,8,5,5,2,17500,3,36,0,0
82128049,3,3,2680,339800,0,7,6,5,2,17500,3,36,438030,66560
82128050,4,2,1947,305600,1,7,5,5,1,17500,3,40,299750,0
82128051,4,2,3384,402600,1,8,5,5,1,17500,3,36,364900,62400
82128052,4,3,2576,331200,0,7,5,5,2,17498,3,39,0,312625
82128053,4,3,3382,360300,1,7,5,5,1,17500,3,40,0,0
82128054,4,2,2923,353200,1,7,5,5,2,17500,3,40,0,0
82128055,3,2,1990,326900,0,7,5,5,1,17500,3,36,298920,0
82128056,4,3,2708,330200,1,8,5,5,2,20228,3,36,472537,61500
82128057,4,2,2620,338600,1,6,5,5,1,21276,3,33,406640,400475
82128058,3,2,2108,263400,0,7,6,5,2,20539,3,36,405855,335400
82128059,4,2,2352,332100,1,7,6,5,1,17500,3,35,458700,0
82128060,4,2,3261,361900,1,8,6,5,1,17500,3,36,211750,187240
82128061,4,2,2708,306400,1,7,5,4,2,17500,3,39,430900,0
82128062,4,2,2244,285300,1,6,5,5,1,17500,3,39,0,0
82128063,3,2,2094,280200,1,7,5,5,1,17500,3,36,0,187780
82128064,4,3,2688,325300,0,7,5,5,2,17500,3,36,0,64480
82128065,3,2,2564,335100,1,7,5,5,2,17500,3,36,462175,454400
82128066,4,2,3164,342200,1,7,5,5,1,17500,3,36,467810,0
82128067,4,2,2322,314400,1,6,6,5,1,17498,3,35,352128,386780
82128068,3,1,2218,252900,1,7,5,5,1,17500,3,33,286094,241900
82128069,4,1,2947,351000,1,6,6,5,1,17498,3,33,0,430950
82128070,4,3,2672,338000,0,6,6,5,1,17498,3,35,338000,355300
82128072,4,2,2602,315300,1,5,5,5,2,17500,3,33,52116,0
82128073,3,2,1936,282300,0,6,5,5,1,17498,3,33,0,355200
82128074,4,2,3352,342300,1,7,5,5,1,19541,3,35,0,0
82128075,3,2,1970,266000,1,6,5,5,2,19401,3,35,236340,0
82128076,4,2,2464,335700,1,6,5,5,1,20129,3,33,368000,0
82128077,6,3,4038,339200,1,7,5,5,2,20468,3,28,434219,0
82128078,4,2,2520,335900,1,5,5,5,2,21270,3,34,56715,0
82128079,4,2,2918,358800,0,6,5,5,1,17500,3,33,512620,367500
82128080,4,2,3266,337800,1,6,5,5,2,17498,3,33,425350,99500
82128081,4,2,2833,350200,1,6,5,5,1,17498,3,33,441870,0
82128082,4,1,3167,351900,1,6,5,5,1,17000,3,33,0,391608
82128083,4,2,2632,343900,1,6,5,5,1,17498,3,33,473100,263670
82128084,4,2,2924,312500,2,7,6,5,1,17498,3,32,494400,0
82128085,4,3,3593,420900,0,7,6,5,1,17498,3,32,0,478640
82128086,4,2,3206,387800,1,7,6,5,1,17498,3,32,425100,435215
82128087,4,2,3236,373600,1,7,6,5,1,17498,3,32,437000,0
82128088,4,2,2984,378900,1,7,6,5,1,17498,3,32,38021,0
82128089,4,2,2610,313000,1,7,6,5,1,17498,3,32,0,0
82128090,4,2,3012,380900,1,7,6,5,1,17498,3,32,360000,430390
82128091,4,2,3160,372600,1,6,6,5,1,17498,3,32,481600,489940
82128092,4,2,2992,386600,1,7,6,5,2,17498,3,32,0,0
82128093,4,3,3038,399400,0,7,6,5,1,17498,3,32,0,453550
82128096,4,2,2763,339600,1,6,5,5,1,17498,3,33,0,0
82128097,4,2,2798,365000,1,7,6,5,1,17498,3,32,0,0
82128098,4,2,2926,322400,1,7,6,5,1,17498,3,32,0,428980
82129001,3,1,1030,132300,0,5,5,5,1,142005,3,69,0,0
82129004,5,3,4097,482300,1,7,6,5,1,32500,3,29,0,0
82129005,3,1,1831,176300,1,4,6,2,2,49500,3,67,198400,340400
82129006,3,1,1700,187200,1,5,6,2,2,51912,3,68,0,0
82129007,3,1,1659,163000,0,5,5,5,2,51892,3,68,0,0
82129008,3,1,1116,138100,0,5,5,5,2,48414,3,69,175260,0
82129009,4,3,4159,565000,2,9,6,5,1,24829,3,20,0,794332
82129010,3,1,1809,151900,0,5,4,5,2,142005,3,70,0,236740
82129011,2,1,1745,179100,1,5,5,5,1,146935,3,68,299250,0
82129012,4,2,3307,259400,1,5,5,5,2,142005,3,71,208150,142820
82129013,4,1,1848,190000,1,6,6,5,1,60984,3,61,245000,0
82129014,4,2,3671,405300,1,7,6,5,1,17498,3,29,0,510968
82129015,4,3,5880,587300,0,7,6,5,1,17498,3,28,0,669519
82129016,5,3,4361,436100,0,7,6,5,1,17498,3,28,0,630966
82129017,4,3,3174,418200,0,7,6,5,1,17498,3,29,0,0
82129018,4,2,3099,365000,1,7,6,5,1,17498,3,29,408800,487968
82129019,4,2,4704,445000,1,8,6,5,1,17498,3,17,431800,419100
82129020,4,3,3518,411300,0,7,6,5,1,19249,3,28,0,507705
82129021,5,3,3569,374800,0,7,6,5,2,19249,3,28,520000,490329
82129023,4,3,2675,383700,1,7,6,5,1,32426,3,30,0,496400
82129024,4,3,3217,370000,0,7,6,5,1,32426,3,30,375240,0
82129026,4,2,3187,386900,1,7,6,5,1,17498,3,29,409200,613440
82129027,4,3,3217,393800,0,7,6,5,1,17498,3,30,411400,432400
82129028,4,2,3687,421600,1,7,6,5,1,17498,3,28,418300,640475
82129029,4,2,3544,408500,1,7,5,5,1,17498,3,29,667200,0
82129030,4,3,3354,382900,0,7,5,5,2,17498,3,29,0,468971
82129033,4,3,5044,678400,1,7,6,5,2,24829,3,19,231000,0
82129034,4,6,6321,684500,1,8,5,5,1,24829,3,21,0,925000
82129035,4,3,5102,933900,1,8,6,5,2,24829,3,21,715000,1472600
82129036,5,5,6513,860000,1,10,7,5,2,38768,3,19,937400,0
82129037,5,4,6495,845600,1,6,7,5,1,32234,3,18,0,0
82129038,4,3,5018,778400,3,9,6,5,1,24829,3,20,0,0
82129039,4,3,5501,856000,3,9,6,5,2,24829,3,20,0,973500
82129040,4,3,4869,651700,2,7,7,5,2,24829,3,19,0,915222
82129042,4,6,6232,897600,1,10,5,5,1,52877,3,21,0,1118000
82129044,4,3,3207,750100,1,8,7,5,1,24829,3,5,107690,41600
82129046,4,4,3488,652100,1,9,6,5,1,33541,3,21,0,0
82129047,4,4,3577,586400,1,8,6,5,1,32234,3,21,241680,0
82129048,4,4,4930,631500,1,8,6,5,1,31363,3,17,259050,0
82129050,4,3,4295,601300,1,8,7,5,1,26572,3,19,935445,0
82129051,4,4,4308,682100,0,8,6,5,1,27443,3,21,968660,0
82129052,4,3,4030,670700,2,9,6,5,1,24829,3,20,0,0
82129053,4,3,4835,745500,2,10,6,5,1,24829,3,17,927140,0
82129054,4,2,4034,615300,1,9,6,5,1,36590,3,21,0,626650
82130001,4,2,2704,339100,1,7,6,5,1,17498,3,27,0,401800
82130002,4,2,2696,379300,1,7,6,5,1,17498,3,27,315000,0
82130003,4,2,3366,361000,1,7,5,5,1,17498,3,29,394580,0
82130004,4,3,3174,348600,0,7,5,5,1,17498,3,29,441640,0
82130005,4,3,3498,393400,1,7,6,5,1,17498,3,30,456688,0
82130006,4,3,2978,367800,0,7,6,5,2,17498,3,28,0,0
82130007,4,2,2820,386800,1,7,6,5,1,19249,3,29,0,603500
82130008,4,3,3154,402800,1,7,5,5,1,19249,3,29,547200,441600
82130009,5,4,4128,490900,1,7,6,5,1,17498,3,23,614240,0
82130010,4,3,3246,375100,0,7,5,5,1,17498,3,29,488704,0
82130011,5,3,3643,433100,1,7,6,5,1,17498,3,28,442750,699350
82130012,4,2,3894,391000,1,8,6,5,1,17498,3,20,627843,0
82130013,4,2,2996,378600,1,7,6,5,1,17498,3,28,408510,121550
82130014,4,2,2934,394200,1,7,6,5,1,17498,3,29,468000,569900
82130015,4,3,3169,390700,0,7,6,5,1,17498,3,29,0,0
82130016,4,2,3339,357600,1,7,6,5,1,17498,3,29,407612,257600
82130017,4,2,2467,341900,1,7,6,5,1,17498,3,29,350200,447850
82130018,4,3,3833,422500,1,8,7,5,1,17498,3,21,432250,0
82130019,3,3,2919,379400,1,7,6,5,1,17498,3,27,402800,0
82130020,4,2,3308,300000,1,7,6,5,1,17498,3,29,309000,0
82130021,4,2,2828,370900,1,7,6,5,1,17498,3,29,461550,0
82130022,3,2,2593,354500,1,7,6,5,1,17498,3,29,0,487370
82130023,4,4,3184,390200,0,7,6,5,2,17498,3,29,447488,0
82130024,4,2,3828,425300,1,7,6,5,1,17498,3,28,0,459800
82130025,4,2,3398,401000,1,7,6,5,1,17498,3,29,509970,501584
82130026,4,2,2730,363500,1,7,6,5,2,17498,3,28,347750,364000
82130027,3,3,2698,363300,1,7,6,5,1,19249,3,28,363750,0
82130028,4,2,3204,350100,1,7,6,5,1,19249,3,28,516000,483451
82130029,4,3,3210,407400,1,6,6,5,1,17498,3,29,437250,0
82130030,3,1,2515,325900,1,7,6,5,1,17498,3,28,0,0
82130031,5,4,3734,437200,1,7,6,5,1,17498,3,28,504700,447700
82130032,3,2,3279,396200,1,7,6,5,2,17498,3,28,469386,1288000
82130033,4,3,3102,358200,0,7,6,5,1,17498,3,27,0,129050
82130034,5,4,4025,458000,0,7,6,5,1,17498,3,27,597600,616850
82130035,4,3,3419,423600,0,7,6,5,1,17498,3,26,502075,0
82130036,3,2,2889,377700,1,7,6,5,2,17498,3,28,436100,0
82130037,4,2,2579,328000,1,7,6,5,1,17498,3,28,350000,347680
82130038,4,2,2556,353600,1,7,6,5,1,17498,3,29,144000,0
82130039,4,3,3854,432100,0,7,6,5,1,17498,3,27,0,0
82130040,4,3,2752,369400,0,7,6,5,2,17498,3,28,0,427022
82130041,4,2,3808,444500,1,7,6,5,1,19249,3,28,612300,500465
82130042,4,2,3512,432100,1,7,6,5,2,17498,3,25,595774,253400
82130043,4,3,4162,435200,0,7,6,5,2,17498,3,28,0,517140
82130044,3,2,3682,452700,1,7,6,5,1,17498,3,28,551950,568883
82130045,4,2,2890,380700,1,7,6,5,1,17498,3,29,0,442183
82130046,4,2,2467,354400,1,7,6,5,1,17498,3,27,0,437524
82130047,4,3,3464,409500,0,7,6,5,1,17498,3,28,493768,0
82130048,4,2,3440,410800,1,7,6,5,2,17498,3,28,569800,504640
82130049,3,3,3469,412900,0,7,6,5,1,17498,3,28,0,503180
82130050,4,3,3160,395000,1,7,6,5,1,17498,3,26,0,512050
82130051,4,3,2998,429300,0,7,6,5,1,17498,3,23,598400,621598.52
82130052,4,2,2594,350500,0,7,6,5,1,17498,3,28,381910,0
82130053,3,3,3172,421200,1,7,6,5,1,17498,3,27,572130,0
82130054,4,2,2858,388500,1,7,6,5,1,17498,3,27,355000,0
82130055,5,3,3402,387900,0,7,6,5,2,17498,3,28,447850,429875
82130056,3,2,2429,350500,1,8,6,5,1,17498,3,28,393250,0
82130057,3,2,2445,326300,1,7,6,5,2,17498,3,28,364000,0
82130058,4,4,3490,436900,0,7,6,5,1,17498,3,28,616000,391600
82130059,4,2,2612,366700,1,7,6,5,1,17498,3,30,0,410136
82130060,3,3,3870,448300,1,7,6,5,2,17498,3,28,542457,0
82130061,4,2,2563,335500,1,7,6,5,1,175,3,28,486500,0
82130062,4,3,3072,379700,0,7,6,5,1,19249,3,27,0,453775
82130063,4,3,4196,471600,1,7,6,5,1,17498,3,28,674500,0
82130064,3,2,2397,356000,1,7,6,5,1,17498,3,29,0,473100
82130065,4,3,3744,413700,0,7,5,5,1,17498,3,30,121550,0
82130066,3,2,2651,368200,1,7,6,5,1,17498,3,26,0,0
82130067,4,3,2886,355600,0,7,5,5,1,17498,3,28,0,416300
82130068,4,2,2923,380500,1,7,6,5,1,17498,3,28,507200,0
82130069,4,3,3648,431700,0,7,6,5,1,17498,3,26,106800,0
82130070,3,2,2394,307700,0,7,6,5,1,17498,3,26,423120,98900
82130071,4,3,2784,363400,0,7,6,5,1,17498,3,28,511200,377360
82130072,4,2,2876,328000,0,7,5,5,1,17498,3,27,102350,208150
82130073,4,3,2788,343000,0,7,6,5,1,17498,3,27,455800,0
82130074,4,3,3118,395300,0,7,6,5,1,17498,3,27,550848,420792
82130075,4,3,3210,405400,0,7,6,5,1,19249,3,26,537420,208150
82130076,4,3,2805,364900,0,7,6,5,1,19249,3,27,418300,0
82130077,4,2,2469,346500,1,7,6,5,1,17498,3,27,402500,195800
82130078,4,3,3044,378100,0,7,6,5,2,17498,3,28,0,437500
82130079,4,2,2578,354300,1,7,6,5,1,17498,3,29,379195,101200
82130080,4,2,3589,418900,1,7,6,5,1,17498,3,28,514300,435486
82130081,4,3,2899,320000,0,7,6,5,1,17498,3,28,0,0
82130082,4,2,3472,419200,1,7,6,5,1,17498,3,28,532000,494128
82130083,4,2,2808,369000,1,7,6,5,2,17498,3,28,407250,316750
82130084,4,2,2915,349000,1,7,6,5,1,17498,3,26,443625,38850
82130085,4,2,2856,387900,1,7,6,5,1,17498,3,28,0,0
82131003,3,1,2382,166600,0,5,5,5,1,34155,3,72,0,0
82131004,3,1,1485,140700,0,5,5,5,2,34155,3,60,169950,161660
82131005,3,2,1867,158300,0,5,5,5,1,34155,3,70,195880,0
82131006,4,2,1788,156400,0,5,5,5,1,40020,3,67,0,0
82131008,3,1,1309,138700,0,6,5,5,2,34155,3,58,0,0
82131010,3,1,1672,154800,0,5,5,2,2,35250,3,67,0,274625
82131011,3,1,1251,139900,1,5,6,5,2,18720,3,66,0,0
82131012,3,2,2583,246100,1,6,5,5,1,33900,3,26,0,0
82131013,4,2,2502,280000,1,7,6,5,1,33675,3,16,0,5500
82131014,2,1,1602,140600,0,5,5,5,2,36609,3,67,208025,0
82131015,3,2,1537,161900,0,5,5,5,2,34650,3,67,201600,298711
82131016,4,2,2262,131900,0,5,5,5,2,34800,3,67,0,0
82131017,3,1,997,123300,0,5,5,5,2,34500,3,67,0,0
82131018,4,2,1956,160700,0,5,5,5,2,19035,3,67,287980,252320
82131019,3,1,1610,139000,0,5,5,2,2,35025,3,66,0,231460
82131020,3,1,1504,131700,0,4,5,5,2,35625,3,68,151240,85840
82131021,3,1,1113,132600,1,5,5,5,2,35400,3,64,0,262700
82131022,4,2,2884,187000,1,7,6,5,1,32025,3,65,210940,0
82131023,3,1,2027,173900,1,5,6,5,1,18720,3,67,263127,0
82131025,3,1,2231,213100,0,5,5,5,1,35775,3,67,225886,0
82131026,4,2,1760,146600,0,5,5,5,2,18800,3,65,0,237380
82131027,3,2,2307,175600,1,5,5,5,1,36000,3,67,150540,0
82131028,3,2,3326,424000,1,7,6,5,1,24742,3,28,0,138000
82131029,4,2,4084,425200,1,7,5,5,1,18230,3,27,0,641345
82131030,5,4,5364,511900,1,7,5,5,1,18238,3,27,0,0
82131033,5,2,4140,446800,1,7,5,5,1,18238,3,27,0,0
82131034,5,2,3660,426200,1,7,5,5,1,18504,3,27,643850,0
82131035,4,3,3047,404500,0,7,6,5,1,22987,3,26,641750,0
82131036,4,2,4644,564100,1,7,6,5,1,35305,3,27,778750,0
82131038,4,3,3186,436000,0,7,6,5,1,19375,3,27,0,546104
82131039,4,3,3856,459200,0,7,6,5,1,17960,3,26,0,0
82131040,4,3,3196,422300,0,7,6,5,1,22568,3,27,490000,0
82131041,4,2,3240,425100,1,7,6,5,2,36534,3,26,468700,0
82131042,4,3,3484,421100,0,7,6,5,1,20000,3,27,142400,0
82131043,4,3,3611,438700,0,7,6,5,1,18935,3,27,492680,517446
82131044,5,3,3257,401700,1,7,6,5,2,17611,3,28,469920,0
82131045,4,3,3106,399000,0,7,6,5,2,17607,3,28,0,0
82131046,4,2,3472,438700,1,7,6,5,1,17598,3,27,0,508368
82131047,4,2,3523,436600,1,7,6,5,1,17594,3,23,119520,1295055
82131048,5,2,4375,435000,2,9,7,5,1,17585,3,21,0,461100
82131049,4,3,3718,427600,1,7,6,5,2,17580,3,26,617010,605900
82131050,5,3,3130,462700,0,7,6,5,1,17498,3,27,467460,0
82131051,4,3,3039,371100,0,7,6,5,1,17498,3,26,0,0
82131052,4,3,3625,431600,0,7,6,5,1,17498,3,23,471500,533010
82131053,4,2,2987,415400,1,7,6,5,1,17498,3,27,426000,0
82131054,4,3,3350,480700,0,7,6,5,1,17498,3,27,531300,0
82131055,4,2,3817,484100,1,7,6,5,1,22686,3,27,499550,572804
82131056,4,3,2973,421200,0,7,6,5,1,20682,3,26,533800,0
82131057,4,4,4046,617900,0,7,7,5,2,22838,3,14,763368,0
82131058,4,3,3823,400000,0,7,5,5,1,17498,3,27,566930,0
82131059,4,2,2906,350000,1,6,5,5,1,17498,3,27,371000,0
82131060,4,3,3708,457200,0,7,6,5,1,17498,3,27,0,135750
82131061,4,3,4076,502900,1,6,6,5,1,17498,3,18,500000,713020
82131062,4,2,2513,397100,1,7,6,5,1,17498,3,27,440000,469490
82131064,4,3,6518,707100,3,7,6,5,1,26852,3,23,3460.75,0
82131065,3,2,3384,248100,1,6,6,5,1,31067,3,2,0,84800
82132001,3,2,1928,153400,0,5,5,1,1,33150,3,67,0,207900
82132003,3,1,1104,122100,0,5,5,5,1,32925,3,67,0,231460
82132006,3,1,1352,149600,0,5,6,3,1,32250,3,62,43650,43650
82132007,3,1,1100,119300,0,5,5,2,2,32700,3,66,0,0
82132008,4,3,2748,255600,0,7,6,5,1,31350,3,32,0,360000
82132009,4,3,2631,274700,1,7,6,5,1,31200,3,31,355340,304985
82132010,3,1,1700,147600,1,5,5,5,2,33375,3,68,140520.8,0
82132011,3,1,1390,107300,1,4,5,5,2,35663,3,66,0,106200
82132012,3,2,2532,180700,0,4,5,2,1,31050,3,68,0,153360
82132013,3,1,1456,136800,0,4,5,5,2,31725,3,67,0,0
82132014,2,1,1332,128900,0,5,5,5,2,31575,3,67,99200,0
82132016,3,1,1096,87000,0,4,5,5,1,27812,3,67,94830,0
82132017,3,2,1758,144100,1,5,5,5,2,30825,3,67,83430,0
82132019,4,3,3172,360000,0,7,6,5,1,17576,3,27,0,454825
82132020,4,3,4354,468700,0,7,6,5,1,17572,3,27,591850,0
82132021,3,2,2510,354400,0,7,6,5,1,17563,3,27,0,0
82132022,4,3,3331,423300,1,7,6,5,1,20961,3,28,346620,0
82132023,4,3,3096,425400,0,7,5,5,1,28345,3,27,545300,2475175
82132024,4,3,3362,437100,0,7,6,5,1,22429,3,28,563500,0
82132025,4,3,3570,445700,0,7,6,5,1,36817,3,27,557318,0
82132026,4,3,3954,456200,0,7,6,5,1,26759,3,24,0,529540
82132027,3,2,2608,391700,1,8,6,5,1,19044,3,21,0,140000
82132028,4,3,3472,375000,0,7,6,5,1,17498,3,27,593460,503125
82132029,4,3,3717,377400,0,7,6,5,1,17498,3,28,400960,344560
82132030,4,3,3372,385600,0,7,6,5,1,17498,3,27,419190,108600
82132031,4,3,2696,345000,0,7,6,5,1,17498,3,27,285000,0
82132032,5,3,4100,465800,0,7,6,5,1,24829,3,27,581950,0
82132033,3,2,2824,394000,1,7,6,5,1,20055,3,27,369770,472056
82132034,4,3,3231,368300,0,7,6,5,1,22050,3,26,473100,0
82132035,4,3,3548,425900,0,7,6,5,1,17498,3,27,502500,502040
82132036,4,3,3507,465600,0,7,6,5,1,17498,3,26,0,646350
82132037,4,3,3465,425000,0,7,6,5,1,17498,3,26,463250,528937.5
82132038,4,3,3522,438000,0,7,6,5,1,17498,3,28,610600,596800
82132039,5,3,3607,446900,0,7,6,5,2,17498,3,26,464800,477900
82132040,4,3,4443,519900,1,7,6,5,1,17498,3,25,379940,0
82132041,4,3,2962,366200,0,7,6,5,2,17498,3,28,421148,0
82132042,4,3,4034,485200,1,7,6,5,2,17498,3,28,696000,565862
82132043,3,2,2218,282200,0,7,6,5,1,17498,3,25,0,0
82132044,4,3,3219,429100,0,7,6,5,2,17498,3,28,456400,520410
82132045,3,2,3745,403300,1,7,6,5,2,17498,3,28,439569.75,0
82132046,4,3,3529,456600,0,7,6,5,1,17498,3,27,618550,0
82132047,6,5,5252,530900,1,7,6,5,1,25086,3,29,643448,0
82132048,4,2,2895,367700,1,7,6,5,1,25417,3,28,453900,0
82132049,4,3,3534,487200,0,8,6,5,1,25866,3,27,415000,540764
82132050,4,2,2807,394100,1,7,6,5,1,26196,3,27,0,436456
82201001,4,2,3329,407100,1,7,5,5,1,24500,3,30,580105,0
82201002,3,2,2895,400700,1,7,6,5,1,27146,3,29,0,506300
82201003,5,2,2436,39000,0,5,1,2,2,40250,3,140,49610,124000
82201010,4,2,3639,431600,1,8,6,5,1,34935,3,28,0,0
82201011,3,1,1452,122300,1,6,5,5,2,19440,3,62,215280,0
82201012,3,1,1606,159700,1,6,6,5,1,18000,3,62,0,246740
82201013,4,3,5212,532600,1,7,6,5,1,25177,3,29,603750,612775
82201014,3,1,1892,161500,1,5,5,2,2,25650,3,120,184370,0
82201017,4,2,2230,168800,0,5,5,2,1,25650,3,65,208500,0
82201018,3,1,1400,151400,1,6,5,2,2,29925,3,64,0,0
82201019,3,1,1456,155300,1,6,5,5,2,25650,3,54,0,0
82201020,3,1,1881,99000,0,5,5,5,1,25650,3,65,88500,249256.37
82201021,3,1,1403,135900,1,6,5,5,2,21600,3,64,155940,0
82201023,4,2,1850,157900,1,6,5,5,2,19440,3,59,230000,204700
82201024,3,1,1812,155100,1,6,5,5,2,19440,3,64,0,0
82201025,3,1,1776,151000,1,6,5,5,2,19440,3,64,179850,0
82201026,3,1,1484,145600,1,6,5,5,2,19440,3,63,0,0
82201027,3,1,1452,143800,1,6,5,5,2,19440,3,64,265690,0
82201028,3,1,1720,155700,1,6,5,5,2,19440,3,64,0,0
82201030,3,1,1452,153600,1,6,5,5,2,19440,3,63,0,203490
82201031,3,1,1620,168000,1,6,5,5,2,19440,3,63,178080,0
82201032,4,1,1667,146400,1,6,5,5,2,18000,3,63,228150,0
82201033,3,1,1452,161200,1,6,5,5,1,18000,3,63,258750,323350
82201034,3,1,1452,157800,1,6,5,5,1,18000,3,63,244420,0
82201035,3,1,1452,150800,1,6,5,5,1,18000,3,63,291040,129270
82201036,3,1,1989,158900,1,6,5,5,1,18000,3,64,0,212675
82201037,4,2,2061,168500,1,6,5,5,2,18000,3,64,0,0
82201038,3,1,1452,143300,1,6,5,5,2,18000,3,64,0,0
82201039,3,1,1457,162800,1,6,5,5,1,25000,3,64,0,0
82201040,3,1,1403,161100,1,6,5,5,2,25600,3,64,298200,0
82201041,3,1,1403,129800,1,6,5,5,2,20000,3,64,192400,0
82201042,3,1,1425,167700,1,6,5,5,2,31320,3,66,0,0
82201043,4,1,4241,298400,2,10,8,5,2,52968,3,91,311650,384780
82201044,3,1,1482,143100,1,6,5,5,2,18000,3,61,197730,0
82201045,3,1,1452,144900,1,6,5,5,2,18000,3,61,294650,0
82201046,3,1,1668,150400,1,6,5,5,2,18000,3,61,0,281030
82201047,4,1,1618,146200,1,6,5,5,2,18000,3,61,198000,0
82201048,3,1,1438,145400,1,6,5,5,2,18000,3,61,59700,107868
82201049,3,1,1587,155100,1,6,5,5,1,18000,3,61,270840,273780
82201050,4,1,1618,139200,1,6,5,5,2,18000,3,61,269700,0
82201051,3,1,1683,160100,1,6,5,5,1,18000,3,60,216300,133900
82201052,3,1,1452,146000,1,6,5,5,1,18000,3,60,271800,0
82201053,3,1,1452,136900,1,6,5,5,2,18600,3,60,0,0
82201054,3,1,1524,152000,1,6,5,5,2,20304,3,60,252650,252650
82201055,3,1,1452,147500,1,6,5,5,2,19440,3,60,270840,0
82201056,3,1,1452,147200,1,6,5,5,2,19440,3,60,198750,0
82201057,3,1,1452,139000,1,6,5,5,1,19440,3,60,0,0
82201058,3,1,1452,148900,1,6,5,5,2,19440,3,61,192340,278400
82201059,3,1,1608,148500,1,6,5,5,2,19440,3,61,0,0
82201060,3,1,1452,147600,1,6,5,5,2,19440,3,61,0,0
82201062,3,1,1452,139900,1,6,5,5,2,19440,3,61,192324,0
82201063,3,2,1867,183800,1,6,5,5,1,19440,3,61,280360,254840
82201065,4,2,3046,390300,1,7,6,5,2,22380,3,27,0,382320
82201067,4,2,3290,422000,1,7,6,5,2,27286,3,26,521250,573475
82201068,3,2,2595,401600,1,7,6,5,1,25443,3,26,402500,536760
82201069,4,3,3529,439200,0,7,7,5,1,23078,3,29,0,554400
82201070,4,1,2888,412600,1,6,6,5,1,23025,3,27,448241.25,481330
82201071,3,2,2769,334900,1,7,6,5,1,22381,3,26,0,0
82201072,4,2,2935,397100,1,7,6,5,1,22381,3,26,575405,0
82201073,3,2,2284,324600,1,7,6,5,1,22381,3,27,0,0
82201074,3,2,2267,280000,0,6,6,5,1,22380,3,29,337502.5,0
82201075,4,2,2856,371300,1,6,6,5,1,22381,3,29,416000,442330
82201076,4,3,3568,429200,0,5,6,5,1,22381,3,26,0,0
82201077,4,3,3605,425000,1,8,7,5,1,22380,3,26,437750,0
82201078,4,2,2696,388400,1,7,6,5,1,22276,3,26,455800,479500
82201079,4,2,3096,371000,1,7,5,5,1,22170,3,27,0,533750
82201080,3,2,3822,430000,2,7,6,5,2,22070,3,26,128160,0
82201081,4,2,3004,412500,1,7,6,5,1,24999,3,27,0,517298
