71102039,4,2,"1,581","$155,000 ",1,1965,B+ / GOOD+,4945 HARTLEY DR,"LYNDHURST, OH. 44124",GOOD,ATTACHED,No,"10,062",11/10/04,"$192,600 ",6/16/82,$0 
71102040,3,1,"1,700","$175,900 ",1,1965,B+ / GOOD+,4953 HARTLEY DR,"LYNDHURST, OH. 44124",GOOD,ATTACHED,No,"10,062",2/1/06,$0 ,10/8/04,"$175,000 "
71102041,3,1,"1,700","$175,900 ",1,1965,B+ / GOOD+,4961 HARTLEY DR,"LYNDHURST, OH. 44124",GOOD,ATTACHED,No,"9,976",6/26/07,"$157,000 ",1/2/01,$0 
71102042,4,2,"2,008","$164,700 ",1,1964,B+ / GOOD+,4969 HARTLEY DR,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,N/A,"9,976",6/3/19,"$163,000 ",3/11/14,$0 
71102043,3,1,"1,480","$124,700 ",1,1964,B+ / GOOD+,4970 DELEVAN DR,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"9,976",2/23/16,"$124,750 ",12/30/14,"$47,000 "
71102044,4,2,"1,902","$179,900 ",1,1964,B+ / GOOD+,4962 DELEVAN DR,"LYNDHURST, OH. 44124",GOOD,ATTACHED,No,"9,976",2/9/12,$0 ,7/21/94,"$125,000 "
71102045,4,2,"1,772","$159,800 ",1,1964,B+ / GOOD+,4950 DELEVAN DR,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"10,062",8/23/05,"$183,000 ",3/17/87,$0 
71102047,4,2,"1,719","$158,400 ",1,1965,B+ / GOOD+,4936 DELEVAN DR,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"10,062",1/5/17,$0 ,6/25/01,"$149,000 "
71102048,3,1,"1,692","$175,900 ",1,1966,B+ / GOOD+,4926 DELEVAN DR,"LYNDHURST, OH. 44124",GOOD,ATTACHED,N/A,"10,062",7/18/79,"$80,000 ",9/21/78,$0 
71102049,3,1,"1,700","$156,400 ",1,1966,B+ / GOOD+,4916 DELEVAN DR,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"9,945",6/25/19,"$160,000 ",6/30/17,$0 
71102050,3,2,"1,400","$135,000 ",1,1964,B+ / GOOD+,4910 DELEVAN DR,"LYNDHURST, OH. 44124",GOOD,ATTACHED,N/A,"9,945",10/21/85,"$82,000 ",2/15/77,"$59,000 "
71102051,3,1,"1,558","$154,000 ",1,1963,B+ / GOOD+,4900 DELEVAN DR,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"9,945",6/2/16,"$119,900 ",3/1/02,$0 
71102052,3,1,"1,558","$154,200 ",1,1963,B+ / GOOD+,4892 DELEVAN DR,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"10,030",7/31/19,"$173,000 ",8/1/18,"$141,000 "
71102053,3,1,"1,778","$175,900 ",0,1963,C+ / AVERAGE+,4884 DELEVAN DR,"LYNDHURST, OH. 44124",GOOD,ATTACHED,No,"10,030",3/15/19,$0 ,3/15/19,$0 
71102055,3,1,"1,780","$136,000 ",1,1964,B+ / GOOD+,4889 DELEVAN DR,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"10,005",10/8/15,$0 ,5/12/15,$0 
71102056,3,1,"1,827","$163,100 ",1,1964,B+ / GOOD+,4899 DELEVAN DR,"LYNDHURST, OH. 44124",GOOD,ATTACHED,N/A,"10,005",6/27/19,"$176,500 ",8/5/09,"$126,000 "
